Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACHY,ERCU9,Eriocoma cuspidata Nutt.,,Poaceae,North Dakota
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper,,Poaceae,North Dakota
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,,Poaceae,North Dakota
ACMI2,,Achillea millefolium L.,COMMON YARROW,Asteraceae,North Dakota
ACMIO,,Achillea millefolium L. var. occidentalis DC.,COMMON YARROW,Asteraceae,North Dakota
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae,North Dakota
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae,North Dakota
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae,North Dakota
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae,North Dakota
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae,North Dakota
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae,North Dakota
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae,North Dakota
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae,North Dakota
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae,North Dakota
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae,North Dakota
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae,North Dakota
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae,North Dakota
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae,North Dakota
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae,North Dakota
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae,North Dakota
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae,North Dakota
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae,North Dakota
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae,North Dakota
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae,North Dakota
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae,North Dakota
ACNE2,,Acer negundo L.,BOXELDER,Aceraceae,North Dakota
ACNEI2,,Acer negundo L. var. interius (Britton) Sarg.,ASH-LEAF MAPLE,Aceraceae,North Dakota
ACNEI2,ACIN3,Acer interius Britton,,Aceraceae,North Dakota
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,North Dakota
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,North Dakota
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,,Aceraceae,North Dakota
ACNEN,,Acer negundo L. var. negundo,ASH-LEAF MAPLE,Aceraceae,North Dakota
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,,Aceraceae,North Dakota
ACNEN,NEAC,Negundo aceroides (L.) Moench,,Aceraceae,North Dakota
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",,Aceraceae,North Dakota
ACNEV,,Acer negundo L. var. violaceum (G. Kirchn.) H. Jaeger,boxelder,Aceraceae,North Dakota
ACNEV,NEACV,Negundo aceroides (L.) Moench ssp. violaceum (G. Kirchn.) W.A. Weber,,Aceraceae,North Dakota
ACORU,,Acorus L.,sweetflag,Acoraceae,North Dakota
ACRE3,,Acroptilon repens (L.) DC.,HARDHEADS,Asteraceae,North Dakota
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae,North Dakota
ACRE3,CERE6,Centaurea repens L.,,Asteraceae,North Dakota
ACRH,,Acalypha rhomboidea Raf.,common threeseed mercury,Euphorbiaceae,North Dakota
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) Cooperr.,,Euphorbiaceae,North Dakota
ACROP,,Acroptilon Cass.,hardheads,Asteraceae,North Dakota
ACRU2,,Actaea rubra (Aiton) Willd.,RED BANEBERRY,Ranunculaceae,North Dakota
ACRUR2,,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,Ranunculaceae,North Dakota
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,,Ranunculaceae,North Dakota
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,,Ranunculaceae,North Dakota
ACSA2,,Acer saccharinum L.,SILVER MAPLE,Aceraceae,North Dakota
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,North Dakota
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,North Dakota
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,North Dakota
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,North Dakota
ACSA3,,Acer saccharum Marshall,SUGAR MAPLE,Aceraceae,North Dakota
ACSAS,,Acer saccharum Marshall var. saccharum,SUGAR MAPLE,Aceraceae,North Dakota
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmidt) Fosberg,,Aceraceae,North Dakota
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K. Koch) R.T. Clausen,,Aceraceae,North Dakota
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schmidt) Sarg.,,Aceraceae,North Dakota
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) Rehder,,Aceraceae,North Dakota
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,,Aceraceae,North Dakota
ACSI,,Achillea sibirica Ledeb.,SIBERIAN YARROW,Asteraceae,North Dakota
ACSI,ACMU3,Achillea multiflora Hook.,,Asteraceae,North Dakota
ACTAE,,Actaea L.,baneberry,Ranunculaceae,North Dakota
ADBI,,Adenocaulon bicolor Hook.,AMERICAN TRAILPLANT,Asteraceae,North Dakota
ADENO,,Adenocaulon Hook.,trailplant,Asteraceae,North Dakota
AECY,,Aegilops cylindrica Host,JOINTED GOAT GRASS,Poaceae,North Dakota
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popova,,Poaceae,North Dakota
AECY,AETA3,Aegilops tauschii auct. non Coss.,,Poaceae,North Dakota
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,,Poaceae,North Dakota
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gibelli",,Poaceae,North Dakota
AEGIL,,Aegilops L.,goatgrass,Poaceae,North Dakota
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,WHITE SNAKEROOT,Asteraceae,North Dakota
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,WHITE SNAKEROOT,Asteraceae,North Dakota
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,North Dakota
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,North Dakota
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,North Dakota
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,North Dakota
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,North Dakota
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,North Dakota
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,North Dakota
AGAS2,,Agalinis aspera (Douglas ex Benth.) Britton,TALL FALSE FOXGLOVE,Scrophulariaceae,North Dakota
AGAS2,GEAS2,Gerardia aspera Douglas ex Benth.,,Scrophulariaceae,North Dakota
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,North Dakota
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,North Dakota
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,North Dakota
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,North Dakota
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,North Dakota
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,North Dakota
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,North Dakota
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,North Dakota
AGCR,,Agropyron cristatum (L.) Gaertn.,CRESTED WHEAT GRASS,Poaceae,North Dakota
AGCRP8,,Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev,CRESTED WHEAT GRASS,Poaceae,North Dakota
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,,Poaceae,North Dakota
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,,Poaceae,North Dakota
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,,Poaceae,North Dakota
AGDE2,,Agropyron desertorum (Fisch. ex Link) Schult.,CLUSTERED WHEAT GRASS,Poaceae,North Dakota
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve,,Poaceae,North Dakota
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn,,Poaceae,North Dakota
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,North Dakota
AGFO,,Agastache foeniculum (Pursh) Kuntze,BLUE GIANT-HYSSOP,Lamiaceae,North Dakota
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,,Lamiaceae,North Dakota
AGGI,,Agrostemma githago L.,COMMON CORNCOCKLE,Caryophyllaceae,North Dakota
AGGI2,,Agrostis gigantea Roth,BLACK BENT,Poaceae,North Dakota
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,North Dakota
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,North Dakota
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,North Dakota
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,North Dakota
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,North Dakota
AGGL,,Agoseris glauca (Pursh) Raf.,PRAIRIE DANDELION,Asteraceae,North Dakota
AGGLD,,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae,North Dakota
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,,Asteraceae,North Dakota
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,,Asteraceae,North Dakota
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,,Asteraceae,North Dakota
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,,Asteraceae,North Dakota
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,,Asteraceae,North Dakota
AGGLG,,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae,North Dakota
AGGLG,AGTU3,Agoseris turbinata Rydb.,,Asteraceae,North Dakota
AGGLG,TRGL7,Troximon glaucum Pursh,,Asteraceae,North Dakota
AGGLL,,Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley,false agoseris,Asteraceae,North Dakota
AGGLL,AGAR5,Agoseris arizonica Greene,,Asteraceae,North Dakota
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.,,Asteraceae,North Dakota
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,,Asteraceae,North Dakota
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton,,Asteraceae,North Dakota
AGGLL,TRPA12,Troximon parviflorum Nutt.,,Asteraceae,North Dakota
AGGR2,,Agrimonia gryposepala Wallr.,TALL HAIRY GROOVEBURR,Rosaceae,North Dakota
AGOSE,,Agoseris Raf.,agoseris,Asteraceae,North Dakota
AGPE,,Agrostis perennans (Walter) Tuck.,UPLAND BENT,Poaceae,North Dakota
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,North Dakota
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,North Dakota
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,North Dakota
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,North Dakota
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,North Dakota
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,North Dakota
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,North Dakota
AGRIM,,Agrimonia L.,agrimony,Rosaceae,North Dakota
AGROP2,,Agropyron Gaertn.,OTHER WHEATGRASSES,Poaceae,North Dakota
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,North Dakota
AGROS2,,Agrostis L.,bentgrass,Poaceae,North Dakota
AGSC5,,Agrostis scabra Willd.,ROUGH BENT,Poaceae,North Dakota
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,North Dakota
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,North Dakota
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,North Dakota
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,North Dakota
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,North Dakota
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,North Dakota
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,North Dakota
AGST,,Agrimonia striata Michx.,WOODLAND GROOVEBURR,Rosaceae,North Dakota
AGST2,,Agrostis stolonifera L.,SPREADING BENT,Poaceae,North Dakota
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,North Dakota
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,North Dakota
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,North Dakota
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,North Dakota
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,North Dakota
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,North Dakota
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,SLENDER-LEAF FALSE FOXGLOVE,Scrophulariaceae,North Dakota
AGTEP2,,Agalinis tenuifolia (Vahl) Raf. var. parviflora (Nutt.) Pennell,SLENDER-LEAF FALSE FOXGLOVE,Scrophulariaceae,North Dakota
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nutt.) Pennell,,Scrophulariaceae,North Dakota
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt.,,Scrophulariaceae,North Dakota
ALAE,,Alopecurus aequalis Sobol.,SHORT-AWN MEADOW-FOXTAIL,Poaceae,North Dakota
ALAEA,,Alopecurus aequalis Sobol. var. aequalis,SHORT-AWN MEADOW-FOXTAIL,Poaceae,North Dakota
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fernald,,Poaceae,North Dakota
ALAEA,ALAR5,Alopecurus aristulatus Michx.,,Poaceae,North Dakota
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (Michx.) Torr.,,Poaceae,North Dakota
ALAR,,Alopecurus arundinaceus Poir.,CREEPING MEADOW-FOXTAIL,Poaceae,North Dakota
ALAR,ALVE,"Alopecurus ventricosus Pers., non (Gouan) Huds.",,Poaceae,North Dakota
ALBU2,,Allium burdickii (Hanes) A.G. Jones,NARROW-LEAF WILD LEEK,Liliaceae,North Dakota
ALBU2,ALTRB,Allium tricoccum Aiton var. burdickii Hanes,,Liliaceae,North Dakota
ALCA3,,Allium canadense L.,MEADOW GARLIC,Liliaceae,North Dakota
ALCA4,,Alopecurus carolinianus Walter,TUFTED MEADOW-FOXTAIL,Poaceae,North Dakota
ALCA4,ALMA15,Alopecurus macounii Vasey,,Poaceae,North Dakota
ALCA4,ALRA4,Alopecurus ramosus Poir.,,Poaceae,North Dakota
ALCAC,,Allium canadense L. var. canadense,meadow garlic,Liliaceae,North Dakota
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,,Liliaceae,North Dakota
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,,Liliaceae,North Dakota
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,,Liliaceae,North Dakota
ALCAC,ALCO4,Allium continuum Small,,Liliaceae,North Dakota
ALCEA,,Alcea L.,hollyhock,Malvaceae,North Dakota
ALDE,,Alyssum desertorum Stapf,DESERT MADWORT,Brassicaceae,North Dakota
ALDED,,Alyssum desertorum Stapf var. desertorum,desert madwort,Brassicaceae,North Dakota
ALDED,ALTU2,Alyssum turkestanicum auct. non Regel & Schmalh.,,Brassicaceae,North Dakota
ALGE2,,Alopecurus geniculatus L.,MARSH MEADOW-FOXTAIL,Poaceae,North Dakota
ALGEG4,,Alopecurus geniculatus L. var. geniculatus,water foxtail,Poaceae,North Dakota
ALGEG4,ALPA9,Alopecurus pallescens Piper,,Poaceae,North Dakota
ALGR,,Alisma gramineum Lej.,NARROW-LEAF WATER-PLANTAIN,Alismataceae,North Dakota
ALGR,ALGE3,Alisma geyeri Torr.,,Alismataceae,North Dakota
ALGR,ALGRA,Alisma gramineum Lej. var. angustissimum (DC.) A.J. Hendricks,,Alismataceae,North Dakota
ALGR,ALGRG2,Alisma gramineum Lej. var. geyeri (Torr.) Lam.,,Alismataceae,North Dakota
ALGR,ALGRG3,Alisma gramineum Lej. var. graminifolium (Wahlenb.) A.J. Hendricks,,Alismataceae,North Dakota
ALGR,ALGRW,Alisma gramineum Lej. var. wahlenbergii auct. non (Holmb.) Raymond & Kucyniak,,Alismataceae,North Dakota
ALGR,ALLA5,Alisma lanceolatum A. Gray,,Alismataceae,North Dakota
ALIN2,,Alnus incana (L.) Moench,SPECKLED ALDER,Betulaceae,North Dakota
ALINR,,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,SPECKLED ALDER,Betulaceae,North Dakota
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,,Betulaceae,North Dakota
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,,Betulaceae,North Dakota
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana (Regel) Fernald,,Betulaceae,North Dakota
ALISM,,Alisma L.,water plantain,Alismataceae,North Dakota
ALLIA,,Alliaria Heist. ex Fabr.,alliaria,Brassicaceae,North Dakota
ALLIU,,Allium L.,onion,Liliaceae,North Dakota
ALMUT2,,Almutaster Á. Löve & D. Löve,alkali marsh aster,Asteraceae,North Dakota
ALNUS,,Alnus Mill.,alder,Betulaceae,North Dakota
ALOF2,,Althaea officinalis L.,COMMON MARSH-MALLOW,Malvaceae,North Dakota
ALOPE,,Alopecurus L.,foxtail,Poaceae,North Dakota
ALPA14,,Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,ALKALI-MARSH ASTER,Asteraceae,North Dakota
ALPA14,ASHY6,Aster hydrophilus Greene ex Wooton & Standl.,,Asteraceae,North Dakota
ALPA14,ASPA8,Aster pauciflorus Nutt.,,Asteraceae,North Dakota
ALPE4,,Alliaria petiolata (M. Bieb.) Cavara & Grande,GARLIC-MUSTARD,Brassicaceae,North Dakota
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",,Brassicaceae,North Dakota
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,,Brassicaceae,North Dakota
ALPE4,ERAL14,Erysimum alliaria L.,,Brassicaceae,North Dakota
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,,Brassicaceae,North Dakota
ALPR3,,Alopecurus pratensis L.,FIELD MEADOW-FOXTAIL,Poaceae,North Dakota
ALRO3,,Alcea rosea L.,hollyhock,Malvaceae,North Dakota
ALRO3,ALFI9,Alcea ficifolia L.,,Malvaceae,North Dakota
ALRO3,ALRO4,Althaea rosea (L.) Cav.,,Malvaceae,North Dakota
ALST,,Allium stellatum Fraser ex Ker Gawl.,PRAIRIE ONION,Liliaceae,North Dakota
ALSU,,Alisma subcordatum Raf.,WATERPLAINTAIN,Alismataceae,North Dakota
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum (Raf.) Hultén,,Alismataceae,North Dakota
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum (Pursh) Torr.,,Alismataceae,North Dakota
ALTE,,Allium textile A. Nelson & J.F. Macbr.,TEXTILE ONION,Liliaceae,North Dakota
ALTE,ALAR6,Allium aridum Rydb.,,Liliaceae,North Dakota
ALTE,ALGET3,Allium geyeri S. Watson var. textile (A. Nelson & J.F. Macbr.) B. Boivin,,Liliaceae,North Dakota
ALTE,ALRE5,Allium reticulatum G. Don,,Liliaceae,North Dakota
ALTE,ALREP,Allium reticulatum G. Don var. playanum M.E. Jones,,Liliaceae,North Dakota
ALTHA,,Althaea L.,marshmallow,Malvaceae,North Dakota
ALTR3,,Allium tricoccum Aiton,RAMP,Liliaceae,North Dakota
ALTR3,VATR,Validallium tricoccum (Aiton) Small,,Liliaceae,North Dakota
ALTR7,,Alisma triviale Pursh,NORTHERN WATER-PLANTAIN,Alismataceae,North Dakota
ALTR7,ALBR10,Alisma brevipes Greene,,Alismataceae,North Dakota
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Greene) Sam.,,Alismataceae,North Dakota
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum Schult.,,Alismataceae,North Dakota
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Greene) Vict.,,Alismataceae,North Dakota
ALYSS,,Alyssum L.,madwort,Brassicaceae,North Dakota
AMAC2,,Ambrosia acanthicarpa Hook.,BURSAGE RAGWEED,Asteraceae,North Dakota
AMAC2,FRAC2,Franseria acanthicarpa (Hook.) Coville,,Asteraceae,North Dakota
AMAC2,GAAC2,Gaertneria acanthicarpa (Hook.) Britton,,Asteraceae,North Dakota
AMAL,,Amaranthus albus L.,WHITE PIGWEED,Amaranthaceae,North Dakota
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & Bray) Fernald,,Amaranthaceae,North Dakota
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline & Bray,,Amaranthaceae,North Dakota
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,,Amaranthaceae,North Dakota
AMAL2,,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,JUNEBERRY,Rosaceae,North Dakota
AMALA,,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. alnifolia,SASKATOON SERVICE-BERRY,Rosaceae,North Dakota
AMAR2,,Ambrosia artemisiifolia L.,COMMON RAGWEED,Asteraceae,North Dakota
AMARA,,Amaranthus L.,pigweed,Amaranthaceae,North Dakota
AMARE,,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,annual ragweed,Asteraceae,North Dakota
AMARE,AMEL2,Ambrosia elatior L.,,Asteraceae,North Dakota
AMBL,,Amaranthus blitoides S. Watson,MAT AMARANTH,Amaranthaceae,North Dakota
AMBL,AMGR,Amaranthus graecizans auct. non L.,,Amaranthaceae,North Dakota
AMBR2,,Amphicarpaea bracteata (L.) Fernald,AMERICAN HOG-PEANUT,Fabaceae,North Dakota
AMBRB,,Amphicarpaea bracteata (L.) Fernald var. bracteata,American hogpeanut,Fabaceae,North Dakota
AMBRB,AMMO5,Amphicarpaea monoica (L.) Elliott,,Fabaceae,North Dakota
AMBRC,,Amphicarpaea bracteata (L.) Fernald var. comosa (L.) Fernald,American hogpeanut,Fabaceae,North Dakota
AMBRC,AMCO6,Amphicarpaea comosa (L.) G. Don,,Fabaceae,North Dakota
AMBRC,AMPI,Amphicarpaea pitcheri Torr. & A. Gray,,Fabaceae,North Dakota
AMBRC,FACO2,Falcata comosa (L.) Kuntze,,Fabaceae,North Dakota
AMBRC,FAPI,Falcata pitcheri (Torr. & A. Gray) Kuntze,,Fabaceae,North Dakota
AMBRC,GLCO4,Glycine comosa L.,,Fabaceae,North Dakota
AMBRO,,Ambrosia L.,ragweed,Asteraceae,North Dakota
AMCA6,,Amorpha canescens Pursh,LEADPLANT AMORPHA,Fabaceae,North Dakota
AMCA6,AMBR6,Amorpha brachycarpa Palmer,,Fabaceae,North Dakota
AMCO,,Ammannia coccinea Rottb.,valley redstem,Lythraceae,North Dakota
AMCO,AMCOP,Ammannia coccinea Rottb. ssp. purpurea (Lam.) Koehne,,Lythraceae,North Dakota
AMCO,AMTE6,Ammannia teres Raf.,,Lythraceae,North Dakota
AMELA,,Amelanchier Medik.,serviceberry,Rosaceae,North Dakota
