Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
AGAC,GEAC3,Gerardia acuta (Pennell) Pennell,,Scrophulariaceae,Rhode Island
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,Rhode Island
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,Rhode Island
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,Rhode Island
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,Rhode Island
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,Rhode Island
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,Rhode Island
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,Rhode Island
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,Rhode Island
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,Rhode Island
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae,Rhode Island
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,Rhode Island
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,Rhode Island
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,Rhode Island
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,Rhode Island
AGCA4,,Agrostis canina L.,velvet bentgrass,Poaceae,Rhode Island
AGCA4,AGCAV,Agrostis canina L. var. varians (Thuill.) Ducomm.,,Poaceae,Rhode Island
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,Rhode Island
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,Rhode Island
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,Rhode Island
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,Rhode Island
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,Rhode Island
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,Rhode Island
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,Rhode Island
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,Rhode Island
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,Rhode Island
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,Rhode Island
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,Rhode Island
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,Rhode Island
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,Rhode Island
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,Rhode Island
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,Rhode Island
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,Rhode Island
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,Rhode Island
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,Rhode Island
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,Rhode Island
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae,Rhode Island
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae,Rhode Island
AGMAM,GEMA8,Gerardia maritima Raf.,,Scrophulariaceae,Rhode Island
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae,Rhode Island
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae,Rhode Island
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,Scrophulariaceae,Rhode Island
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,Rhode Island
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,Rhode Island
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,Rhode Island
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,Rhode Island
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,Rhode Island
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,Rhode Island
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,Rhode Island
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,Rhode Island
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,Rhode Island
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,Rhode Island
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,Rhode Island
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,Rhode Island
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,Rhode Island
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,Rhode Island
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,Rhode Island
AGPU5,GEPU7,Gerardia purpurea L.,,Scrophulariaceae,Rhode Island
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,Scrophulariaceae,Rhode Island
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,Scrophulariaceae,Rhode Island
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,Scrophulariaceae,Rhode Island
AGRIM,,Agrimonia L.,agrimony,Rosaceae,Rhode Island
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,Rhode Island
AGROS2,,Agrostis L.,bentgrass,Poaceae,Rhode Island
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,Rhode Island
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,Rhode Island
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,Rhode Island
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,Rhode Island
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,Rhode Island
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,Rhode Island
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,Rhode Island
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,Rhode Island
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,Rhode Island
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,Rhode Island
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,Rhode Island
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,Rhode Island
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,Rhode Island
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,Rhode Island
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,Rhode Island
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,Rhode Island
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae,Rhode Island
AGTET,,Agalinis tenuifolia (Vahl) Raf. var. tenuifolia,slenderleaf false foxglove,Scrophulariaceae,Rhode Island
AGTET,GETE6,Gerardia tenuifolia Vahl,,Scrophulariaceae,Rhode Island
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,,Scrophulariaceae,Rhode Island
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,,Scrophulariaceae,Rhode Island
AIAL,,Ailanthus altissima (Mill.) Swingle,tree of heaven,Simaroubaceae,Rhode Island
AIAL,AIGL,Ailanthus glandulosa Desf.,,Simaroubaceae,Rhode Island
AIAL,TOAL4,Toxicodendron altissimum Mill.,,Simaroubaceae,Rhode Island
AILAN,,Ailanthus Desf.,ailanthus,Simaroubaceae,Rhode Island
AJGE,,Ajuga genevensis L.,blue bugle,Lamiaceae,Rhode Island
AJRE,,Ajuga reptans L.,common bugle,Lamiaceae,Rhode Island
AJUGA,,Ajuga L.,bugle,Lamiaceae,Rhode Island
AKEBI,,Akebia Decne.,chocolate vine,Lardizabalaceae,Rhode Island
AKQU,,Akebia quinata (Houtt.) Decne.,chocolate vine,Lardizabalaceae,Rhode Island
ALAL3,,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae,Rhode Island
ALAL3,ALCA11,Alyssum calycinum L.,,Brassicaceae,Rhode Island
ALAL3,CLAL10,Clypeola alyssoides L.,,Brassicaceae,Rhode Island
ALCA3,,Allium canadense L.,meadow garlic,Liliaceae,Rhode Island
ALCAC,,Allium canadense L. var. canadense,meadow garlic,Liliaceae,Rhode Island
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,,Liliaceae,Rhode Island
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,,Liliaceae,Rhode Island
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,,Liliaceae,Rhode Island
ALCAC,ALCO4,Allium continuum Small,,Liliaceae,Rhode Island
ALCEA,,Alcea L.,hollyhock,Malvaceae,Rhode Island
ALETR,,Aletris L.,colicroot,Liliaceae,Rhode Island
ALFA2,,Aletris farinosa L.,white colicroot,Liliaceae,Rhode Island
ALGE2,,Alopecurus geniculatus L.,water foxtail,Poaceae,Rhode Island
ALGEG4,,Alopecurus geniculatus L. var. geniculatus,water foxtail,Poaceae,Rhode Island
ALGEG4,ALPA9,Alopecurus pallescens Piper,,Poaceae,Rhode Island
ALIN2,,Alnus incana (L.) Moench,gray alder,Betulaceae,Rhode Island
ALINR,,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,speckled alder,Betulaceae,Rhode Island
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,,Betulaceae,Rhode Island
