Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACDI6,ACDE10,Achillea dentifera DC.,,Asteraceae,Massachusetts
ACER,,Acer L.,maple,Aceraceae,Massachusetts
ACGI,,Acer ginnala Maxim.,Amur maple,Aceraceae,Massachusetts
ACGI,ACTAG,Acer tataricum L. ssp. ginnala (Maxim.) Wesmael,,Aceraceae,Massachusetts
ACGR2,,Acalypha gracilens A. Gray,slender threeseed mercury,Euphorbiaceae,Massachusetts
ACGR2,ACGRD,Acalypha gracilens A. Gray var. delzii L. Mill.,,Euphorbiaceae,Massachusetts
ACGR2,ACGRF,Acalypha gracilens A. Gray var. fraseri (Müll. Arg.) Weath.,,Euphorbiaceae,Massachusetts
ACGR2,ACVIG,Acalypha virginica L. var. gracilens (A. Gray) Müll. Arg.,,Euphorbiaceae,Massachusetts
ACHIL,,Achillea L.,yarrow,Asteraceae,Massachusetts
ACINO,,Acinos Mill.,acinos,Lamiaceae,Massachusetts
ACLI2,,Achillea ligustica All.,Ligurian yarrow,Asteraceae,Massachusetts
ACMI2,,Achillea millefolium L.,common yarrow,Asteraceae,Massachusetts
ACMIB,,Achillea millefolium L. var. borealis (Bong.) Farw.,boreal yarrow,Asteraceae,Massachusetts
ACMIB,ACBO,Achillea borealis Bong.,,Asteraceae,Massachusetts
ACMIB,ACBOT,Achillea borealis Bong. ssp. typica D.D. Keck,,Asteraceae,Massachusetts
ACMIB,ACMIA3,Achillea millefolium L. ssp. atrotegula B. Boivin,,Asteraceae,Massachusetts
ACMIB,ACMIB2,Achillea millefolium L. ssp. borealis (Bong.) Breitung,,Asteraceae,Massachusetts
ACMIB,ACMIF2,Achillea millefolium L. var. fulva B. Boivin,,Asteraceae,Massachusetts
ACMIB,ACMIP3,Achillea millefolium L. var. parviligula B. Boivin,,Asteraceae,Massachusetts
ACMIB,ACMIP4,Achillea millefolium L. var. parvula B. Boivin,,Asteraceae,Massachusetts
ACMIM2,,Achillea millefolium L. var. millefolium,common yarrow,Asteraceae,Massachusetts
ACMIM2,ACMA14,Achillea magna auct.,,Asteraceae,Massachusetts
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae,Massachusetts
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae,Massachusetts
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae,Massachusetts
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae,Massachusetts
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae,Massachusetts
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae,Massachusetts
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae,Massachusetts
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae,Massachusetts
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae,Massachusetts
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae,Massachusetts
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae,Massachusetts
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae,Massachusetts
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae,Massachusetts
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae,Massachusetts
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae,Massachusetts
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae,Massachusetts
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae,Massachusetts
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae,Massachusetts
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae,Massachusetts
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae,Massachusetts
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae,Massachusetts
ACNA,,Aconitum napellus L.,Venus' chariot,Ranunculaceae,Massachusetts
ACNE2,,Acer negundo L.,boxelder,Aceraceae,Massachusetts
ACNEN,,Acer negundo L. var. negundo,boxelder,Aceraceae,Massachusetts
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,,Aceraceae,Massachusetts
ACNEN,NEAC,Negundo aceroides (L.) Moench,,Aceraceae,Massachusetts
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",,Aceraceae,Massachusetts
ACNEV,,Acer negundo L. var. violaceum (G. Kirchn.) H. Jaeger,boxelder,Aceraceae,Massachusetts
ACNEV,NEACV,Negundo aceroides (L.) Moench ssp. violaceum (G. Kirchn.) W.A. Weber,,Aceraceae,Massachusetts
ACNI5,,Acer nigrum Michx. f.,black maple,Aceraceae,Massachusetts
ACNI5,ACNIP,Acer nigrum Michx. f. var. palmeri Sarg.,,Aceraceae,Massachusetts
ACNI5,ACSAN,Acer saccharum Marshall ssp. nigrum (Michx. f.) Desmarais,,Aceraceae,Massachusetts
ACNI5,ACSAN2,Acer saccharum Marshall var. nigrum (Michx. f.) Britton,,Aceraceae,Massachusetts
ACNI5,ACSAV,Acer saccharum Marshall var. viride (Schmidt) A.E. Murray,,Aceraceae,Massachusetts
ACNI5,SANI9,Saccharodendron nigrum (Michx. f.) Small,,Aceraceae,Massachusetts
ACONI,,Aconitum L.,monkshood,Ranunculaceae,Massachusetts
ACORU,,Acorus L.,sweetflag,Acoraceae,Massachusetts
ACPA,,Actaea pachypoda Elliott,white baneberry,Ranunculaceae,Massachusetts
ACPA,ACAL7,Actaea alba auct. non (L.) Mill.,,Ranunculaceae,Massachusetts
ACPE,,Acer pensylvanicum L.,striped maple,Aceraceae,Massachusetts
ACPL,,Acer platanoides L.,Norway maple,Aceraceae,Massachusetts
ACPL,ACPLS,Acer platanoides L. var. schwedleri G. Nicholson,,Aceraceae,Massachusetts
ACPS,,Acer pseudoplatanus L.,sycamore maple,Aceraceae,Massachusetts
ACPT,,Achillea ptarmica L.,sneezeweed,Asteraceae,Massachusetts
ACRA7,,Actaea racemosa L.,black baneberry,Ranunculaceae,Massachusetts
ACRAR,,Actaea racemosa L. var. racemosa,black bugbane,Ranunculaceae,Massachusetts
ACRAR,CIRA,Cimicifuga racemosa (L.) Nutt.,,Ranunculaceae,Massachusetts
ACRH,,Acalypha rhomboidea Raf.,common threeseed mercury,Euphorbiaceae,Massachusetts
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) Cooperr.,,Euphorbiaceae,Massachusetts
ACRU,,Acer rubrum L.,red maple,Aceraceae,Massachusetts
ACRU,ACBA2,Acer barbatum Michx. p.p.,,Aceraceae,Massachusetts
ACRU2,,Actaea rubra (Aiton) Willd.,red baneberry,Ranunculaceae,Massachusetts
ACRUR,,Acer rubrum L. var. rubrum,red maple,Aceraceae,Massachusetts
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,,Aceraceae,Massachusetts
ACRUR,ACST,Acer stenocarpum Britton,,Aceraceae,Massachusetts
ACRUR,RURU5,Rufacer rubrum (L.) Small,,Aceraceae,Massachusetts
ACRUR2,,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,Ranunculaceae,Massachusetts
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,,Ranunculaceae,Massachusetts
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,,Ranunculaceae,Massachusetts
ACRUT,,Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch,red maple,Aceraceae,Massachusetts
ACRUT,ACCA9,Acer carolinianum Walter,,Aceraceae,Massachusetts
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,,Aceraceae,Massachusetts
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,,Aceraceae,Massachusetts
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae,Massachusetts
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,Massachusetts
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,Massachusetts
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,Massachusetts
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,Massachusetts
ACSA3,,Acer saccharum Marshall,sugar maple,Aceraceae,Massachusetts
ACSAS,,Acer saccharum Marshall var. saccharum,sugar maple,Aceraceae,Massachusetts
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmidt) Fosberg,,Aceraceae,Massachusetts
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K. Koch) R.T. Clausen,,Aceraceae,Massachusetts
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schmidt) Sarg.,,Aceraceae,Massachusetts
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) Rehder,,Aceraceae,Massachusetts
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,,Aceraceae,Massachusetts
ACSP2,,Acer spicatum Lam.,mountain maple,Aceraceae,Massachusetts
ACTA80,,Acer tataricum L.,tatarian maple,Aceraceae,Massachusetts
ACTAE,,Actaea L.,baneberry,Ranunculaceae,Massachusetts
ACTIN3,,Actinidia Lindl.,actinidia,Actinidiaceae,Massachusetts
ACVI,,Acalypha virginica L.,Virginia threeseed mercury,Euphorbiaceae,Massachusetts
ADFU,,"Adlumia fungosa (Aiton) Greene ex Britton, Sterns & Poggenb.",allegheny vine,Fumariaceae,Massachusetts
ADIAN,,Adiantum L.,maidenhair fern,Pteridaceae,Massachusetts
ADLUM,,Adlumia Raf. ex DC.,adlumia,Fumariaceae,Massachusetts
ADPE,,Adiantum pedatum L.,northern maidenhair,Pteridaceae,Massachusetts
AEAR5,,Aesculus ×arnoldiana Sarg. [glabra × hybrida],Arnold buckeye,Hippocastanaceae,Massachusetts
AECY2,,Aethusa cynapium L.,fool's parsley,Apiaceae,Massachusetts
AEGOP,,Aegopodium L.,goutweed,Apiaceae,Massachusetts
AEHI,,Aesculus hippocastanum L.,horse chestnut,Hippocastanaceae,Massachusetts
AEPO,,Aegopodium podagraria L.,bishop's goutweed,Apiaceae,Massachusetts
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H. Bailey,,Apiaceae,Massachusetts
AESCU,,Aesculus L.,buckeye,Hippocastanaceae,Massachusetts
AETHU,,Aethusa L.,aethusa,Apiaceae,Massachusetts
AGAC,,Agalinis acuta Pennell,sandplain false foxglove,Scrophulariaceae,Massachusetts
AGAC,GEAC3,Gerardia acuta (Pennell) Pennell,,Scrophulariaceae,Massachusetts
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,Massachusetts
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,Massachusetts
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,Massachusetts
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,Massachusetts
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,Massachusetts
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,Massachusetts
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,Massachusetts
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,Massachusetts
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,Massachusetts
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae,Massachusetts
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,Massachusetts
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,Massachusetts
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,Massachusetts
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,Massachusetts
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,Massachusetts
AGCA4,,Agrostis canina L.,velvet bentgrass,Poaceae,Massachusetts
AGCA4,AGCAV,Agrostis canina L. var. varians (Thuill.) Ducomm.,,Poaceae,Massachusetts
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,Massachusetts
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,Massachusetts
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,Massachusetts
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,Massachusetts
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,Massachusetts
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,Massachusetts
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,Massachusetts
AGCR,,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,Poaceae,Massachusetts
AGCRP8,,Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev,crested wheatgrass,Poaceae,Massachusetts
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,,Poaceae,Massachusetts
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,,Poaceae,Massachusetts
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,,Poaceae,Massachusetts
AGDE2,,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,Poaceae,Massachusetts
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve,,Poaceae,Massachusetts
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn,,Poaceae,Massachusetts
AGEL4,,Agrostis elliottiana Schult.,Elliott's bentgrass,Poaceae,Massachusetts
AGEL4,AGEX2,Agrostis exigua Thurb.,,Poaceae,Massachusetts
AGERA,,Ageratum L.,whiteweed,Asteraceae,Massachusetts
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,Massachusetts
AGEU,,Agrimonia eupatoria L.,churchsteeples,Rosaceae,Massachusetts
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,Massachusetts
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,Massachusetts
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,Massachusetts
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,Massachusetts
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,Massachusetts
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,Massachusetts
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,Massachusetts
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,Massachusetts
AGHO3,,Ageratum houstonianum Mill.,bluemink,Asteraceae,Massachusetts
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,Massachusetts
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,Massachusetts
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,Massachusetts
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae,Massachusetts
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae,Massachusetts
AGMAM,GEMA8,Gerardia maritima Raf.,,Scrophulariaceae,Massachusetts
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae,Massachusetts
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae,Massachusetts
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae,Massachusetts
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae,Massachusetts
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,Scrophulariaceae,Massachusetts
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,Massachusetts
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,Massachusetts
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,Massachusetts
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,Massachusetts
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,Massachusetts
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,Massachusetts
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,Massachusetts
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,Massachusetts
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,Massachusetts
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,Massachusetts
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,Massachusetts
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,Massachusetts
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,Massachusetts
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,Massachusetts
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,Massachusetts
AGPU5,GEPU7,Gerardia purpurea L.,,Scrophulariaceae,Massachusetts
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,Scrophulariaceae,Massachusetts
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,Scrophulariaceae,Massachusetts
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,Scrophulariaceae,Massachusetts
AGRIM,,Agrimonia L.,agrimony,Rosaceae,Massachusetts
AGRO3,,Agrimonia rostellata Wallr.,beaked agrimony,Rosaceae,Massachusetts
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae,Massachusetts
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,Massachusetts
AGROS2,,Agrostis L.,bentgrass,Poaceae,Massachusetts
AGSC,,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,Lamiaceae,Massachusetts
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze var. mollis (Fernald) A. Heller,,Lamiaceae,Massachusetts
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,Massachusetts
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,Massachusetts
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,Massachusetts
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,Massachusetts
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,Massachusetts
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,Massachusetts
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,Massachusetts
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,Massachusetts
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,Massachusetts
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,Massachusetts
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,Massachusetts
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,Massachusetts
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,Massachusetts
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,Massachusetts
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,Massachusetts
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,Massachusetts
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae,Massachusetts
AGTEP2,,Agalinis tenuifolia (Vahl) Raf. var. parviflora (Nutt.) Pennell,slenderleaf false foxglove,Scrophulariaceae,Massachusetts
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nutt.) Pennell,,Scrophulariaceae,Massachusetts
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt.,,Scrophulariaceae,Massachusetts
AGTET,,Agalinis tenuifolia (Vahl) Raf. var. tenuifolia,slenderleaf false foxglove,Scrophulariaceae,Massachusetts
AGTET,GETE6,Gerardia tenuifolia Vahl,,Scrophulariaceae,Massachusetts
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,,Scrophulariaceae,Massachusetts
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,,Scrophulariaceae,Massachusetts
AIAL,,Ailanthus altissima (Mill.) Swingle,tree of heaven,Simaroubaceae,Massachusetts
AIAL,AIGL,Ailanthus glandulosa Desf.,,Simaroubaceae,Massachusetts
AIAL,TOAL4,Toxicodendron altissimum Mill.,,Simaroubaceae,Massachusetts
AICA,,Aira caryophyllea L.,silver hairgrass,Poaceae,Massachusetts
AICAC2,,Aira caryophyllea L. var. caryophyllea,silver hairgrass,Poaceae,Massachusetts
AICAC2,ASCA22,Aspris caryophyllea (L.) Nash,,Poaceae,Massachusetts
AILAN,,Ailanthus Desf.,ailanthus,Simaroubaceae,Massachusetts
AIPR,,Aira praecox L.,yellow hairgrass,Poaceae,Massachusetts
AIPR,ASPR14,Aspris praecox (L.) Nash,,Poaceae,Massachusetts
AIRA,,Aira L.,hairgrass,Poaceae,Massachusetts
AJGE,,Ajuga genevensis L.,blue bugle,Lamiaceae,Massachusetts
AJRE,,Ajuga reptans L.,common bugle,Lamiaceae,Massachusetts
AJUGA,,Ajuga L.,bugle,Lamiaceae,Massachusetts
AKEBI,,Akebia Decne.,chocolate vine,Lardizabalaceae,Massachusetts
AKPE2,,Akebia ×pentaphylla (Makino) Makino [quinata × trifoliata],chocolate vine,Lardizabalaceae,Massachusetts
AKQU,,Akebia quinata (Houtt.) Decne.,chocolate vine,Lardizabalaceae,Massachusetts
ALAE,,Alopecurus aequalis Sobol.,shortawn foxtail,Poaceae,Massachusetts
ALAEA,,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,Poaceae,Massachusetts
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fernald,,Poaceae,Massachusetts
ALAEA,ALAR5,Alopecurus aristulatus Michx.,,Poaceae,Massachusetts
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (Michx.) Torr.,,Poaceae,Massachusetts
ALAL3,,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae,Massachusetts
ALAL3,ALCA11,Alyssum calycinum L.,,Brassicaceae,Massachusetts
ALAL3,CLAL10,Clypeola alyssoides L.,,Brassicaceae,Massachusetts
ALBIZ,,Albizia Durazz.,albizia,Fabaceae,Massachusetts
ALCA3,,Allium canadense L.,meadow garlic,Liliaceae,Massachusetts
ALCA4,,Alopecurus carolinianus Walter,Carolina foxtail,Poaceae,Massachusetts
ALCA4,ALMA15,Alopecurus macounii Vasey,,Poaceae,Massachusetts
ALCA4,ALRA4,Alopecurus ramosus Poir.,,Poaceae,Massachusetts
ALCAC,,Allium canadense L. var. canadense,meadow garlic,Liliaceae,Massachusetts
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,,Liliaceae,Massachusetts
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,,Liliaceae,Massachusetts
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,,Liliaceae,Massachusetts
ALCAC,ALCO4,Allium continuum Small,,Liliaceae,Massachusetts
ALCE,,Allium cepa L.,garden onion,Liliaceae,Massachusetts
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,,Liliaceae,Massachusetts
ALCE,ALCEC,Allium cepa L. var. cepa,,Liliaceae,Massachusetts
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,,Liliaceae,Massachusetts
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,,Liliaceae,Massachusetts
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,,Liliaceae,Massachusetts
ALCEA,,Alcea L.,hollyhock,Malvaceae,Massachusetts
ALCHE,,Alchemilla L.,lady's mantle,Rosaceae,Massachusetts
ALETR,,Aletris L.,colicroot,Liliaceae,Massachusetts
ALFA2,,Aletris farinosa L.,white colicroot,Liliaceae,Massachusetts
