Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,Virginia
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,Virginia
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,Virginia
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,Virginia
AGARI2,,Ageratina aromatica (L.) Spach var. incisa (A. Gray) C.F. Reed,lesser snakeroot,Asteraceae,Virginia
AGARI2,EUARI3,Eupatorium aromaticum L. var. incisum A. Gray,,Asteraceae,Virginia
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,Virginia
AGAU3,,Agalinis auriculata (Michx.) S.F. Blake,earleaf false foxglove,Scrophulariaceae,Virginia
AGAU3,AUAU,Aureolaria auriculata (Michx.) Farw.,,Scrophulariaceae,Virginia
AGAU3,GEAU7,Gerardia auriculata Michx.,,Scrophulariaceae,Virginia
AGAU3,OTAU,Otophylla auriculata (Michx.) Small,,Scrophulariaceae,Virginia
AGAU3,TOAU,Tomanthera auriculata (Michx.) Raf.,,Scrophulariaceae,Virginia
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,Virginia
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,Virginia
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,Virginia
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,Virginia
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,Virginia
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,Virginia
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,Virginia
AGEL4,,Agrostis elliottiana Schult.,Elliott's bentgrass,Poaceae,Virginia
AGEL4,AGEX2,Agrostis exigua Thurb.,,Poaceae,Virginia
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,Virginia
AGFA2,,Agalinis fasciculata (Elliott) Raf.,beach false foxglove,Scrophulariaceae,Virginia
AGFA2,AGFAP,Agalinis fasciculata (Elliott) Raf. var. peninsularis Pennell,,Scrophulariaceae,Virginia
AGFA2,AGGE,Agalinis georgiana (C.L. Boynt.) Pennell,,Scrophulariaceae,Virginia
AGFA2,AGPUR,Agalinis purpurea (L.) Pennell var. racemulosa (Pennell) B. Boivin,,Scrophulariaceae,Virginia
AGFA2,AGVI4,Agalinis virgata Raf.,,Scrophulariaceae,Virginia
AGFA2,GEFA2,Gerardia fasciculata Elliott,,Scrophulariaceae,Virginia
AGFA2,GEFAP,Gerardia fasciculata Elliott ssp. peninsularis (Pennell) Pennell,,Scrophulariaceae,Virginia
AGFA2,GEGE2,Gerardia georgiana C.L. Boynt.,,Scrophulariaceae,Virginia
AGFA2,GEPUR,Gerardia purpurea L. var. racemulosa (Pennell) Gleason,,Scrophulariaceae,Virginia
AGFA2,GERA6,Gerardia racemulosa Pennell,,Scrophulariaceae,Virginia
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,Virginia
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,Virginia
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,Virginia
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,Virginia
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,Virginia
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,Virginia
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,Virginia
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,Virginia
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,Virginia
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,Virginia
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,Virginia
AGLI2,,Agalinis linifolia (Nutt.) Britton,flaxleaf false foxglove,Scrophulariaceae,Virginia
AGLI2,GELI4,Gerardia linifolia Nutt.,,Scrophulariaceae,Virginia
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae,Virginia
AGMAG,,Agalinis maritima (Raf.) Raf. var. grandiflora (Benth.) Shinners,saltmarsh false foxglove,Scrophulariaceae,Virginia
AGMAG,AGSP3,Agalinis spiciflora (Engelm.) Pennell,,Scrophulariaceae,Virginia
AGMAG,GEMAG,Gerardia maritima Raf. ssp. grandiflora (Benth.) Pennell,,Scrophulariaceae,Virginia
AGMAG,GEMAG2,Gerardia maritima Raf. var. grandiflora Benth.,,Scrophulariaceae,Virginia
AGMAG,GESP2,Gerardia spiciflora Engelm.,,Scrophulariaceae,Virginia
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae,Virginia
AGMAM,GEMA8,Gerardia maritima Raf.,,Scrophulariaceae,Virginia
AGME3,,Agrostis mertensii Trin.,northern bentgrass,Poaceae,Virginia
AGME3,AGBA5,Agrostis bakeri Rydb.,,Poaceae,Virginia
AGME3,AGBO2,Agrostis borealis Hartm.,,Poaceae,Virginia
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scribn.) Fernald,,Poaceae,Virginia
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scribn.) Fernald,,Poaceae,Virginia
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber,,Poaceae,Virginia
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm.) Tzvelev,,Poaceae,Virginia
AGME3,AGRU2,Agrostis rupestris auct. non All.,,Poaceae,Virginia
AGMI2,,Agrimonia microcarpa Wallr.,smallfruit agrimony,Rosaceae,Virginia
AGMI2,AGPL2,Agrimonia platycarpa Wallr.,,Rosaceae,Virginia
AGMI2,AGPUM,Agrimonia pubescens Wallr. var. microcarpa (Wallr.) H.E. Ahles,,Rosaceae,Virginia
AGMI2,AGPU6,Agrimonia pumila Muhl. ex E.P. Bicknell,,Rosaceae,Virginia
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae,Virginia
AGOB,,Agalinis obtusifolia Raf.,tenlobe false foxglove,Scrophulariaceae,Virginia
AGOB,AGDE5,Agalinis decemloba (Greene) Pennell,,Scrophulariaceae,Virginia
AGOB,AGPA16,Agalinis parvifolia (Benth.) Small ex Britton,,Scrophulariaceae,Virginia
AGOB,AGTE2,Agalinis tenella Pennell,,Scrophulariaceae,Virginia
AGOB,GEDE7,Gerardia decemloba Greene,,Scrophulariaceae,Virginia
AGOB,GEOB,Gerardia obtusifolia (Raf.) Pennell,,Scrophulariaceae,Virginia
AGOB,GEPA7,Gerardia parvifolia (Benth.) Chapm.,,Scrophulariaceae,Virginia
AGOB,GESEP,Gerardia setacea J.F. Gmel. var. parvifolia Benth.,,Scrophulariaceae,Virginia
AGOB,GETE5,Gerardia tenella (Pennell) Pennell,,Scrophulariaceae,Virginia
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae,Virginia
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae,Virginia
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae,Virginia
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,Scrophulariaceae,Virginia
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,Virginia
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,Virginia
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,Virginia
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,Virginia
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,Virginia
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,Virginia
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,Virginia
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,Virginia
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,Virginia
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,Virginia
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,Virginia
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,Virginia
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,Virginia
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,Virginia
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,Virginia
