Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ALLE,,Albizia lebbeck (L.) Benth.,woman's tongue,Fabaceae,Virgin Islands
ALLE,MILE6,Mimosa lebbeck L.,,Fabaceae,Virgin Islands
ALLIU,,Allium L.,onion,Liliaceae,Virgin Islands
ALLOP,,Allophylus L.,allophylus,Sapindaceae,Virgin Islands
ALLOS,,"Allosidastrum (Hochr.) Krapov., Fryxell & D.M. Bates",mock fanpetals,Malvaceae,Virgin Islands
ALMO,,Aleurites moluccanus (L.) Willd.,Indian walnut,Euphorbiaceae,Virgin Islands
ALMO,ALJA7,"Aleurites javanica Gand., orth. var.",,Euphorbiaceae,Virgin Islands
ALMO,ALJA10,Aleurites javanicus Gand.,,Euphorbiaceae,Virgin Islands
ALMO,ALMO2,"Aleurites moluccana (L.) Willd., orth. var.",,Euphorbiaceae,Virgin Islands
ALMO,ALTR10,"Aleurites triloba J.R. Forst. & G. Forst., orth. var.",,Euphorbiaceae,Virgin Islands
ALMO,ALTR,Aleurites trilobus J.R. Forst. & G. Forst.,,Euphorbiaceae,Virgin Islands
ALMOK3,,"Aleurites moluccanus (L.) Willd. var. katoi O. Deg., I. Deg. & B.C. Stone",Indian walnut,Euphorbiaceae,Virgin Islands
ALMOK3,ALMOK2,"Aleurites moluccana (L.) Willd. var. katoi O. Deg., I. Deg. & B.C. Stone, orth. var.",,Euphorbiaceae,Virgin Islands
ALOE,,Aloe L.,aloe,Aloaceae,Virgin Islands
ALPA17,,Alternanthera paronychioides A. St.-Hil.,smooth joyweed,Amaranthaceae,Virgin Islands
ALPAP,,Alternanthera paronychioides A. St.-Hil. var. paronychioides,smooth joyweed,Amaranthaceae,Virgin Islands
ALPAP,ACPA4,Achyranthes paronychioides auct. non (L.) Lam.,,Amaranthaceae,Virgin Islands
ALPAP,ALPO6,Alternanthera polygonoides auct. non (L.) R. Br. ex Sweet,,Amaranthaceae,Virgin Islands
ALPIN,,Alpinia Roxb.,alpinia,Zingiberaceae,Virgin Islands
ALPY,,"Allosidastrum pyramidatum (Cav.) Krapov., Fryxell & D.M. Bates",mock fanpetals,Malvaceae,Virgin Islands
ALPY,SIPY,Sida pyramidata Cav.,,Malvaceae,Virgin Islands
ALRA,,Allophylus racemosus Sw.,palo de caja,Sapindaceae,Virgin Islands
