Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,,Ranunculaceae,New York
ACRUT,,Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch,red maple,Aceraceae,New York
ACRUT,ACCA9,Acer carolinianum Walter,,Aceraceae,New York
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,,Aceraceae,New York
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,,Aceraceae,New York
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae,New York
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,New York
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,New York
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,New York
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,New York
ACSA3,,Acer saccharum Marshall,sugar maple,Aceraceae,New York
ACSAS,,Acer saccharum Marshall var. saccharum,sugar maple,Aceraceae,New York
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmidt) Fosberg,,Aceraceae,New York
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K. Koch) R.T. Clausen,,Aceraceae,New York
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schmidt) Sarg.,,Aceraceae,New York
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) Rehder,,Aceraceae,New York
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,,Aceraceae,New York
ACSP2,,Acer spicatum Lam.,mountain maple,Aceraceae,New York
ACTAE,,Actaea L.,baneberry,Ranunculaceae,New York
ACTIN3,,Actinidia Lindl.,actinidia,Actinidiaceae,New York
ACVI,,Acalypha virginica L.,Virginia threeseed mercury,Euphorbiaceae,New York
ADAE,,Adonis aestivalis L.,summer pheasant's eye,Ranunculaceae,New York
ADAE,ADAEC,Adonis aestivalis L. var. citrina Hoffm.,,Ranunculaceae,New York
ADFU,,"Adlumia fungosa (Aiton) Greene ex Britton, Sterns & Poggenb.",allegheny vine,Fumariaceae,New York
ADIAN,,Adiantum L.,maidenhair fern,Pteridaceae,New York
ADLUM,,Adlumia Raf. ex DC.,adlumia,Fumariaceae,New York
ADMO,,Adoxa moschatellina L.,muskroot,Adoxaceae,New York
ADONI,,Adonis L.,pheasant's eye,Ranunculaceae,New York
ADOXA,,Adoxa L.,adoxa,Adoxaceae,New York
ADPE,,Adiantum pedatum L.,northern maidenhair,Pteridaceae,New York
ADVE,,Adonis vernalis L.,spring pheasant's eye,Ranunculaceae,New York
ADVE,CHVE13,Chrysocyathus vernalis (L.) Holub,,Ranunculaceae,New York
AECR,,Aegilops crassa Boiss.,Persian goatgrass,Poaceae,New York
AECY,,Aegilops cylindrica Host,jointed goatgrass,Poaceae,New York
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popova,,Poaceae,New York
AECY,AETA3,Aegilops tauschii auct. non Coss.,,Poaceae,New York
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,,Poaceae,New York
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gibelli",,Poaceae,New York
AECY2,,Aethusa cynapium L.,fool's parsley,Apiaceae,New York
AEFL,,Aesculus flava Aiton,yellow buckeye,Hippocastanaceae,New York
AEFL,AEOC2,Aesculus octandra Marshall,,Hippocastanaceae,New York
AEFL,AEOCV,Aesculus octandra Marshall var. vestita Sarg.,,Hippocastanaceae,New York
AEFL,AEOCV2,Aesculus octandra Marshall var. virginica Sarg.,,Hippocastanaceae,New York
AEGE,,Aegilops geniculata Roth,ovate goatgrass,Poaceae,New York
AEGE,AEOV2,Aegilops ovata L. p.p.,,Poaceae,New York
AEGE,TROV4,Triticum ovatum (L.) Gren. & Godr. p.p.,,Poaceae,New York
AEGIL,,Aegilops L.,goatgrass,Poaceae,New York
AEGL,,Aesculus glabra Willd.,Ohio buckeye,Hippocastanaceae,New York
AEGLG,,Aesculus glabra Willd. var. glabra,Ohio buckeye,Hippocastanaceae,New York
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,,Hippocastanaceae,New York
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,,Hippocastanaceae,New York
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,,Hippocastanaceae,New York
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) G. Kirchn.,,Hippocastanaceae,New York
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,,Hippocastanaceae,New York
AEGOP,,Aegopodium L.,goutweed,Apiaceae,New York
AEHI,,Aesculus hippocastanum L.,horse chestnut,Hippocastanaceae,New York
AEPA2,,Aesculus parviflora Walter,bottlebrush buckeye,Hippocastanaceae,New York
AEPO,,Aegopodium podagraria L.,bishop's goutweed,Apiaceae,New York
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H. Bailey,,Apiaceae,New York
AESCU,,Aesculus L.,buckeye,Hippocastanaceae,New York
AETA2,,Aegilops tauschii Coss.,Tausch's goatgrass,Poaceae,New York
AETA2,AESQ2,Aegilops squarrosa auct.,,Poaceae,New York
AETHU,,Aethusa L.,aethusa,Apiaceae,New York
AETR,,Aegilops triuncialis L.,barbed goatgrass,Poaceae,New York
AETR,AESQ,Aegilops squarrosa L.,,Poaceae,New York
AETR,TRPE19,Triticum persicum (Boiss.) Aitch. & Hemsl.,,Poaceae,New York
AETR,TRTR5,Triticum triunciale (L.) Raspail,,Poaceae,New York
AGAC,,Agalinis acuta Pennell,sandplain false foxglove,Scrophulariaceae,New York
AGAC,GEAC3,Gerardia acuta (Pennell) Pennell,,Scrophulariaceae,New York
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,New York
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,New York
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,New York
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,New York
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,New York
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,New York
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,New York
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,New York
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,New York
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae,New York
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,New York
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,New York
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,New York
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,New York
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,New York
AGCA4,,Agrostis canina L.,velvet bentgrass,Poaceae,New York
AGCA4,AGCAV,Agrostis canina L. var. varians (Thuill.) Ducomm.,,Poaceae,New York
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,New York
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,New York
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,New York
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,New York
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,New York
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,New York
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,New York
AGCR,,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,Poaceae,New York
AGCRP8,,Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev,crested wheatgrass,Poaceae,New York
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,,Poaceae,New York
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,,Poaceae,New York
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,,Poaceae,New York
AGDE2,,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,Poaceae,New York
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve,,Poaceae,New York
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn,,Poaceae,New York
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,New York
AGEU,,Agrimonia eupatoria L.,churchsteeples,Rosaceae,New York
AGFA2,,Agalinis fasciculata (Elliott) Raf.,beach false foxglove,Scrophulariaceae,New York
AGFA2,AGFAP,Agalinis fasciculata (Elliott) Raf. var. peninsularis Pennell,,Scrophulariaceae,New York
AGFA2,AGGE,Agalinis georgiana (C.L. Boynt.) Pennell,,Scrophulariaceae,New York
AGFA2,AGPUR,Agalinis purpurea (L.) Pennell var. racemulosa (Pennell) B. Boivin,,Scrophulariaceae,New York
AGFA2,AGVI4,Agalinis virgata Raf.,,Scrophulariaceae,New York
AGFA2,GEFA2,Gerardia fasciculata Elliott,,Scrophulariaceae,New York
AGFA2,GEFAP,Gerardia fasciculata Elliott ssp. peninsularis (Pennell) Pennell,,Scrophulariaceae,New York
AGFA2,GEGE2,Gerardia georgiana C.L. Boynt.,,Scrophulariaceae,New York
AGFA2,GEPUR,Gerardia purpurea L. var. racemulosa (Pennell) Gleason,,Scrophulariaceae,New York
AGFA2,GERA6,Gerardia racemulosa Pennell,,Scrophulariaceae,New York
AGFO,,Agastache foeniculum (Pursh) Kuntze,blue giant hyssop,Lamiaceae,New York
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,,Lamiaceae,New York
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,New York
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,New York
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,New York
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,New York
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,New York
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,New York
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,New York
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,New York
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,New York
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,New York
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,New York
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae,New York
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae,New York
AGMAM,GEMA8,Gerardia maritima Raf.,,Scrophulariaceae,New York
AGME3,,Agrostis mertensii Trin.,northern bentgrass,Poaceae,New York
AGME3,AGBA5,Agrostis bakeri Rydb.,,Poaceae,New York
AGME3,AGBO2,Agrostis borealis Hartm.,,Poaceae,New York
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scribn.) Fernald,,Poaceae,New York
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scribn.) Fernald,,Poaceae,New York
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber,,Poaceae,New York
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm.) Tzvelev,,Poaceae,New York
AGME3,AGRU2,Agrostis rupestris auct. non All.,,Poaceae,New York
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae,New York
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae,New York
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae,New York
AGPAB,,Agalinis paupercula (A. Gray) Britton var. borealis Pennell,smallflower false foxglove,Scrophulariaceae,New York
AGPAB,AGPUP,Agalinis purpurea (L.) Pennell var. parviflora (Benth.) B. Boivin,,Scrophulariaceae,New York
AGPAB,GEPAB,Gerardia paupercula (A. Gray) Britton ssp. borealis (Pennell) Pennell,,Scrophulariaceae,New York
AGPAB,GEPAB2,Gerardia paupercula (A. Gray) Britton var. borealis (Pennell) Deam,,Scrophulariaceae,New York
AGPAB,GEPUP4,Gerardia purpurea L. var. parviflora Benth.,,Scrophulariaceae,New York
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae,New York
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,Scrophulariaceae,New York
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,New York
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,New York
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,New York
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,New York
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,New York
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,New York
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,New York
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,New York
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,New York
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,New York
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,New York
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,New York
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,New York
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,New York
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,New York
AGPU5,GEPU7,Gerardia purpurea L.,,Scrophulariaceae,New York
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,Scrophulariaceae,New York
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,Scrophulariaceae,New York
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,Scrophulariaceae,New York
AGRIM,,Agrimonia L.,agrimony,Rosaceae,New York
AGRO3,,Agrimonia rostellata Wallr.,beaked agrimony,Rosaceae,New York
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae,New York
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,New York
AGROS2,,Agrostis L.,bentgrass,Poaceae,New York
AGSC,,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,Lamiaceae,New York
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze var. mollis (Fernald) A. Heller,,Lamiaceae,New York
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,New York
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,New York
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,New York
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,New York
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,New York
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,New York
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,New York
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,New York
AGSE3,,Agalinis setacea (J.F. Gmel.) Raf.,threadleaf false foxglove,Scrophulariaceae,New York
AGSE3,AGHO6,Agalinis holmiana Pennell,,Scrophulariaceae,New York
AGSE3,AGST3,Agalinis stenophylla Pennell,,Scrophulariaceae,New York
AGSE3,GESE5,Gerardia setacea J.F. Gmel.,,Scrophulariaceae,New York
AGSE3,GEST3,Gerardia stenophylla (Pennell) Pennell,,Scrophulariaceae,New York
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,New York
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,New York
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,New York
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,New York
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,New York
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,New York
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,New York
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,New York
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae,New York
AGTEM,,Agalinis tenuifolia (Vahl) Raf. var. macrophylla (Benth.) S.F. Blake,slenderleaf false foxglove,Scrophulariaceae,New York
AGTEM,AGBE,Agalinis besseyana (Britton) Britton,,Scrophulariaceae,New York
AGTEM,GEBE,Gerardia besseyana Britton,,Scrophulariaceae,New York
