Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ALOYS,,Aloysia Juss.,beebrush,Verbenaceae,Puerto Rico
ALPA17,,Alternanthera paronychioides A. St.-Hil.,smooth joyweed,Amaranthaceae,Puerto Rico
ALPAP,,Alternanthera paronychioides A. St.-Hil. var. paronychioides,smooth joyweed,Amaranthaceae,Puerto Rico
ALPAP,ACPA4,Achyranthes paronychioides auct. non (L.) Lam.,,Amaranthaceae,Puerto Rico
ALPAP,ALPO6,Alternanthera polygonoides auct. non (L.) R. Br. ex Sweet,,Amaranthaceae,Puerto Rico
ALPH,,Alternanthera philoxeroides (Mart.) Griseb.,alligatorweed,Amaranthaceae,Puerto Rico
ALPH,ACPH,Achyranthes philoxeroides (Mart.) Standl.,,Amaranthaceae,Puerto Rico
ALPIN,,Alpinia Roxb.,alpinia,Zingiberaceae,Puerto Rico
ALPL5,,Alocasia plumbea K. Koch ex Van Houtte,metallic taro,Araceae,Puerto Rico
ALPO,,Alchorneopsis portoricensis Urb.,Puerto Rico palo de gallina,Euphorbiaceae,Puerto Rico
ALPO7,,Alsophila portoricensis (Spreng. ex Kuhn) Conant,Puerto Rico alsophila,Cyatheaceae,Puerto Rico
ALPO7,CYPO6,Cyathea portoricensis Spreng. ex Kuhn,,Cyatheaceae,Puerto Rico
ALPO7,NEPO2,Nephelea portoricensis (Spreng. ex Kuhn) R. Tryon,,Cyatheaceae,Puerto Rico
ALPR,,Albizia procera (Roxb.) Benth.,tall albizia,Fabaceae,Puerto Rico
ALPR,MIPR4,Mimosa procera Roxb.,,Fabaceae,Puerto Rico
ALPU3,,Alternanthera pungens Kunth,khakiweed,Amaranthaceae,Puerto Rico
ALPU3,ACLE5,Achyranthes leiantha (Seub.) Standl.,,Amaranthaceae,Puerto Rico
ALPU3,ACRE5,Achyranthes repens L.,,Amaranthaceae,Puerto Rico
ALPU3,ALAC6,Alternanthera achyrantha (L.) R. Br. ex Sweet,,Amaranthaceae,Puerto Rico
ALPU3,ALRE2,"Alternanthera repens (L.) Link, non J.F. Gmel.",,Amaranthaceae,Puerto Rico
ALPU4,,Alpinia purpurata (Vieill.) K. Schum.,red ginger,Zingiberaceae,Puerto Rico
ALPY,,"Allosidastrum pyramidatum (Cav.) Krapov., Fryxell & D.M. Bates",mock fanpetals,Malvaceae,Puerto Rico
ALPY,SIPY,Sida pyramidata Cav.,,Malvaceae,Puerto Rico
ALRA,,Allophylus racemosus Sw.,palo de caja,Sapindaceae,Puerto Rico
ALRA,ALOC3,Allophylus occidentalis (Sw.) Radlk.,,Sapindaceae,Puerto Rico
ALRA,SCOC6,Schmidelia occidentalis Sw.,,Sapindaceae,Puerto Rico
ALRO3,,Alcea rosea L.,hollyhock,Malvaceae,Puerto Rico
ALRO3,ALFI9,Alcea ficifolia L.,,Malvaceae,Puerto Rico
ALRO3,ALRO4,Althaea rosea (L.) Cav.,,Malvaceae,Puerto Rico
ALSC4,,Allamanda schottii Pohl,bush allamanda,Apocynaceae,Puerto Rico
ALSC4,ALNE7,Allamanda neriifolia Hook. f.,,Apocynaceae,Puerto Rico
ALSE4,,Alternanthera sessilis (L.) R. Br. ex DC.,sessile joyweed,Amaranthaceae,Puerto Rico
ALSE4,ACSE4,Achyranthes sessilis (L.) Desf. ex Steud.,,Amaranthaceae,Puerto Rico
ALSE4,ALGL11,Alternanthera glabra Moq.,,Amaranthaceae,Puerto Rico
ALSE4,GOSE2,Gomphrena sessilis L.,,Amaranthaceae,Puerto Rico
ALSOP,,Alsophila R. Br.,alsophila,Cyatheaceae,Puerto Rico
ALTER2,,Alternanthera Forssk.,joyweed,Amaranthaceae,Puerto Rico
ALTR6,,Aloysia triphylla (L'Hér.) Britton,lemon beebrush,Verbenaceae,Puerto Rico
ALTR6,ALCI,"Aloysia citriodora Paláu, orth. var.",,Verbenaceae,Puerto Rico
ALTR6,ALCI4,Aloysia citrodora Paláu,,Verbenaceae,Puerto Rico
ALTR6,LICI2,"Lippia citriodora Kunth, orth. var.",,Verbenaceae,Puerto Rico
ALTR6,LICI3,Lippia citrodora Kunth,,Verbenaceae,Puerto Rico
ALTR6,LITR7,Lippia triphylla (L'Hér.) Kuntze,,Verbenaceae,Puerto Rico
ALVA2,,Alysicarpus vaginalis (L.) DC.,white moneywort,Fabaceae,Puerto Rico
ALVE2,,Aloe vera (L.) Burm. f.,Barbados aloe,Aloaceae,Puerto Rico
ALVE2,ALBA,Aloe barbadensis Mill.,,Aloaceae,Puerto Rico
ALVE2,ALPEV,Aloe perfoliata L. var. vera L.,,Aloaceae,Puerto Rico
ALVE2,ALVU3,Aloe vulgaris Lam.,,Aloaceae,Puerto Rico
ALYSI,,Alysicarpus Neck. ex Desv.,moneywort,Fabaceae,Puerto Rico
ALZE,,Alpinia zerumbet (Pers.) B.L. Burtt & R.M. Sm.,shellplant,Zingiberaceae,Puerto Rico
ALZE,ALNU3,Alpinia nutans (L.) Roscoe,,Zingiberaceae,Puerto Rico
ALZE,ALSP,Alpinia speciosa (Wendl.) K. Schum.,,Zingiberaceae,Puerto Rico
ALZE,CASP15,Catimbium speciosum (Wendl.) Holttum,,Zingiberaceae,Puerto Rico
