Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACNI5,ACSAN,Acer saccharum Marshall ssp. nigrum (Michx. f.) Desmarais,,Aceraceae,Ohio
ACNI5,ACSAN2,Acer saccharum Marshall var. nigrum (Michx. f.) Britton,,Aceraceae,Ohio
ACNI5,ACSAV,Acer saccharum Marshall var. viride (Schmidt) A.E. Murray,,Aceraceae,Ohio
ACNI5,SANI9,Saccharodendron nigrum (Michx. f.) Small,,Aceraceae,Ohio
ACNO2,,Aconitum noveboracense A. Gray ex Coville,northern blue monkshood,Ranunculaceae,Ohio
ACNO2,ACNOQ,Aconitum noveboracense A. Gray ex Coville var. quasiciliatum Fassett,,Ranunculaceae,Ohio
ACNO2,ACUNN,Aconitum uncinatum L. ssp. noveboracense (A. Gray ex Coville) Hardin,,Ranunculaceae,Ohio
ACONI,,Aconitum L.,monkshood,Ranunculaceae,Ohio
ACORU,,Acorus L.,sweetflag,Acoraceae,Ohio
ACOS,,Acalypha ostryifolia Riddell,pineland threeseed mercury,Euphorbiaceae,Ohio
ACOS,ACCA8,Acalypha caroliniana Elliott,,Euphorbiaceae,Ohio
ACPA,,Actaea pachypoda Elliott,white baneberry,Ranunculaceae,Ohio
ACPA,ACAL7,Actaea alba auct. non (L.) Mill.,,Ranunculaceae,Ohio
ACPA2,,Acer palmatum Thunb.,Japanese maple,Aceraceae,Ohio
ACPE,,Acer pensylvanicum L.,striped maple,Aceraceae,Ohio
ACPL,,Acer platanoides L.,Norway maple,Aceraceae,Ohio
ACPL,ACPLS,Acer platanoides L. var. schwedleri G. Nicholson,,Aceraceae,Ohio
ACPT,,Achillea ptarmica L.,sneezeweed,Asteraceae,Ohio
ACRA7,,Actaea racemosa L.,black baneberry,Ranunculaceae,Ohio
ACRAR,,Actaea racemosa L. var. racemosa,black bugbane,Ranunculaceae,Ohio
ACRAR,CIRA,Cimicifuga racemosa (L.) Nutt.,,Ranunculaceae,Ohio
ACRE3,,Acroptilon repens (L.) DC.,hardheads,Asteraceae,Ohio
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae,Ohio
ACRE3,CERE6,Centaurea repens L.,,Asteraceae,Ohio
ACRH,,Acalypha rhomboidea Raf.,common threeseed mercury,Euphorbiaceae,Ohio
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) Cooperr.,,Euphorbiaceae,Ohio
ACROP,,Acroptilon Cass.,hardheads,Asteraceae,Ohio
ACRU,,Acer rubrum L.,red maple,Aceraceae,Ohio
ACRU,ACBA2,Acer barbatum Michx. p.p.,,Aceraceae,Ohio
ACRU2,,Actaea rubra (Aiton) Willd.,red baneberry,Ranunculaceae,Ohio
ACRUR,,Acer rubrum L. var. rubrum,red maple,Aceraceae,Ohio
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,,Aceraceae,Ohio
ACRUR,ACST,Acer stenocarpum Britton,,Aceraceae,Ohio
ACRUR,RURU5,Rufacer rubrum (L.) Small,,Aceraceae,Ohio
ACRUR2,,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,Ranunculaceae,Ohio
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,,Ranunculaceae,Ohio
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,,Ranunculaceae,Ohio
ACRUT,,Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch,red maple,Aceraceae,Ohio
ACRUT,ACCA9,Acer carolinianum Walter,,Aceraceae,Ohio
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,,Aceraceae,Ohio
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,,Aceraceae,Ohio
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae,Ohio
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,Ohio
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,Ohio
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,Ohio
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,Ohio
ACSA3,,Acer saccharum Marshall,sugar maple,Aceraceae,Ohio
ACSAS,,Acer saccharum Marshall var. saccharum,sugar maple,Aceraceae,Ohio
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmidt) Fosberg,,Aceraceae,Ohio
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K. Koch) R.T. Clausen,,Aceraceae,Ohio
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schmidt) Sarg.,,Aceraceae,Ohio
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) Rehder,,Aceraceae,Ohio
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,,Aceraceae,Ohio
ACSAS2,,Acer saccharum Marshall var. schneckii Rehder,sugar maple,Aceraceae,Ohio
ACSAS2,ACSAO,Acer saccharum Marshall ssp. ozarkense A.E. Murray,,Aceraceae,Ohio
ACSAS2,ACSAS4,Acer saccharum Marshall ssp. schneckii (Rehder) Desmarais,,Aceraceae,Ohio
ACSP2,,Acer spicatum Lam.,mountain maple,Aceraceae,Ohio
ACTA80,,Acer tataricum L.,tatarian maple,Aceraceae,Ohio
ACTAE,,Actaea L.,baneberry,Ranunculaceae,Ohio
ACTIN3,,Actinidia Lindl.,actinidia,Actinidiaceae,Ohio
ACUN,,Aconitum uncinatum L.,southern blue monkshood,Ranunculaceae,Ohio
ACUNU,,Aconitum uncinatum L. ssp. uncinatum,southern blue monkshood,Ranunculaceae,Ohio
ACUNU,ACUNA,Aconitum uncinatum L. var. acutidens Fernald,,Ranunculaceae,Ohio
ACVI,,Acalypha virginica L.,Virginia threeseed mercury,Euphorbiaceae,Ohio
ADCA,,Adiantum capillus-veneris L.,common maidenhair,Pteridaceae,Ohio
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (Underw.) Fernald,,Pteridaceae,Ohio
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum Fernald,,Pteridaceae,Ohio
ADCA,ADMO2,Adiantum modestum Underw.,,Pteridaceae,Ohio
ADFU,,"Adlumia fungosa (Aiton) Greene ex Britton, Sterns & Poggenb.",allegheny vine,Fumariaceae,Ohio
ADIAN,,Adiantum L.,maidenhair fern,Pteridaceae,Ohio
ADLUM,,Adlumia Raf. ex DC.,adlumia,Fumariaceae,Ohio
ADPE,,Adiantum pedatum L.,northern maidenhair,Pteridaceae,Ohio
AECY,,Aegilops cylindrica Host,jointed goatgrass,Poaceae,Ohio
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popova,,Poaceae,Ohio
AECY,AETA3,Aegilops tauschii auct. non Coss.,,Poaceae,Ohio
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,,Poaceae,Ohio
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gibelli",,Poaceae,Ohio
AECY2,,Aethusa cynapium L.,fool's parsley,Apiaceae,Ohio
AEFL,,Aesculus flava Aiton,yellow buckeye,Hippocastanaceae,Ohio
AEFL,AEOC2,Aesculus octandra Marshall,,Hippocastanaceae,Ohio
AEFL,AEOCV,Aesculus octandra Marshall var. vestita Sarg.,,Hippocastanaceae,Ohio
AEFL,AEOCV2,Aesculus octandra Marshall var. virginica Sarg.,,Hippocastanaceae,Ohio
AEGIL,,Aegilops L.,goatgrass,Poaceae,Ohio
AEGL,,Aesculus glabra Willd.,Ohio buckeye,Hippocastanaceae,Ohio
AEGLG,,Aesculus glabra Willd. var. glabra,Ohio buckeye,Hippocastanaceae,Ohio
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,,Hippocastanaceae,Ohio
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,,Hippocastanaceae,Ohio
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,,Hippocastanaceae,Ohio
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) G. Kirchn.,,Hippocastanaceae,Ohio
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,,Hippocastanaceae,Ohio
AEGOP,,Aegopodium L.,goutweed,Apiaceae,Ohio
AEHI,,Aesculus hippocastanum L.,horse chestnut,Hippocastanaceae,Ohio
AEMA2,,Aesculus ×marylandica J.R. Booth ex G. Kirchn. [flava × glabra],buckeye,Hippocastanaceae,Ohio
AEPA,,Aesculus pavia L.,red buckeye,Hippocastanaceae,Ohio
AEPO,,Aegopodium podagraria L.,bishop's goutweed,Apiaceae,Ohio
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H. Bailey,,Apiaceae,Ohio
AESCU,,Aesculus L.,buckeye,Hippocastanaceae,Ohio
AETHU,,Aethusa L.,aethusa,Apiaceae,Ohio
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,Ohio
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,Ohio
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,Ohio
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,Ohio
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,Ohio
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,Ohio
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,Ohio
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,Ohio
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,Ohio
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae,Ohio
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,Ohio
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,Ohio
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,Ohio
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,Ohio
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,Ohio
AGAU3,,Agalinis auriculata (Michx.) S.F. Blake,earleaf false foxglove,Scrophulariaceae,Ohio
AGAU3,AUAU,Aureolaria auriculata (Michx.) Farw.,,Scrophulariaceae,Ohio
AGAU3,GEAU7,Gerardia auriculata Michx.,,Scrophulariaceae,Ohio
AGAU3,OTAU,Otophylla auriculata (Michx.) Small,,Scrophulariaceae,Ohio
AGAU3,TOAU,Tomanthera auriculata (Michx.) Raf.,,Scrophulariaceae,Ohio
AGAV,,Agrostis avenacea J.F. Gmel.,Pacific bentgrass,Poaceae,Ohio
AGAV,AGRE5,Agrostis retrofracta Willd.,,Poaceae,Ohio
AGAV,LAFI3,Lachnagrostis filiformis (G. Forst.) Trin.,,Poaceae,Ohio
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,Ohio
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,Ohio
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,Ohio
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,Ohio
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,Ohio
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,Ohio
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,Ohio
AGDE2,,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,Poaceae,Ohio
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve,,Poaceae,Ohio
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn,,Poaceae,Ohio
AGEL4,,Agrostis elliottiana Schult.,Elliott's bentgrass,Poaceae,Ohio
AGEL4,AGEX2,Agrostis exigua Thurb.,,Poaceae,Ohio
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,Ohio
AGEU,,Agrimonia eupatoria L.,churchsteeples,Rosaceae,Ohio
AGGA,,Agalinis gattingeri (Small) Small,roundstem false foxglove,Scrophulariaceae,Ohio
AGGA,GEGA2,Gerardia gattingeri Small,,Scrophulariaceae,Ohio
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,Ohio
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,Ohio
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,Ohio
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,Ohio
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,Ohio
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,Ohio
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,Ohio
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,Ohio
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,Ohio
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,Ohio
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,Ohio
AGMI2,,Agrimonia microcarpa Wallr.,smallfruit agrimony,Rosaceae,Ohio
AGMI2,AGPL2,Agrimonia platycarpa Wallr.,,Rosaceae,Ohio
AGMI2,AGPUM,Agrimonia pubescens Wallr. var. microcarpa (Wallr.) H.E. Ahles,,Rosaceae,Ohio
AGMI2,AGPU6,Agrimonia pumila Muhl. ex E.P. Bicknell,,Rosaceae,Ohio
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae,Ohio
AGPA12,,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,Scrophulariaceae,Ohio
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae,Ohio
AGPAB,,Agalinis paupercula (A. Gray) Britton var. borealis Pennell,smallflower false foxglove,Scrophulariaceae,Ohio
AGPAB,AGPUP,Agalinis purpurea (L.) Pennell var. parviflora (Benth.) B. Boivin,,Scrophulariaceae,Ohio
AGPAB,GEPAB,Gerardia paupercula (A. Gray) Britton ssp. borealis (Pennell) Pennell,,Scrophulariaceae,Ohio
AGPAB,GEPAB2,Gerardia paupercula (A. Gray) Britton var. borealis (Pennell) Deam,,Scrophulariaceae,Ohio
AGPAB,GEPUP4,Gerardia purpurea L. var. parviflora Benth.,,Scrophulariaceae,Ohio
AGPAP3,,Agalinis paupercula (A. Gray) Britton var. paupercula,smallflower false foxglove,Scrophulariaceae,Ohio
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,,Scrophulariaceae,Ohio
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,Ohio
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,Ohio
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,Ohio
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,Ohio
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,Ohio
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,Ohio
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,Ohio
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,Ohio
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,Ohio
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,Ohio
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,Ohio
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,Ohio
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,Ohio
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,Ohio
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,Ohio
AGPU5,GEPU7,Gerardia purpurea L.,,Scrophulariaceae,Ohio
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,Scrophulariaceae,Ohio
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,Scrophulariaceae,Ohio
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,Scrophulariaceae,Ohio
AGRIM,,Agrimonia L.,agrimony,Rosaceae,Ohio
AGRO3,,Agrimonia rostellata Wallr.,beaked agrimony,Rosaceae,Ohio
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae,Ohio
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,Ohio
AGROS2,,Agrostis L.,bentgrass,Poaceae,Ohio
AGSC,,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,Lamiaceae,Ohio
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze var. mollis (Fernald) A. Heller,,Lamiaceae,Ohio
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,Ohio
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,Ohio
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,Ohio
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,Ohio
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,Ohio
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,Ohio
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,Ohio
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,Ohio
AGSK,,Agalinis skinneriana (Alph. Wood) Britton,Skinner's false foxglove,Scrophulariaceae,Ohio
AGSK,GESK2,Gerardia skinneriana Alph. Wood,,Scrophulariaceae,Ohio
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,Ohio
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,Ohio
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,Ohio
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,Ohio
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,Ohio
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,Ohio
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,Ohio
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,Ohio
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae,Ohio
AGTEM,,Agalinis tenuifolia (Vahl) Raf. var. macrophylla (Benth.) S.F. Blake,slenderleaf false foxglove,Scrophulariaceae,Ohio
AGTEM,AGBE,Agalinis besseyana (Britton) Britton,,Scrophulariaceae,Ohio
AGTEM,GEBE,Gerardia besseyana Britton,,Scrophulariaceae,Ohio
AGTEM,GETEM3,Gerardia tenuifolia Vahl ssp. macrophylla (Benth.) Pennell,,Scrophulariaceae,Ohio
AGTEM,GETEM2,Gerardia tenuifolia Vahl var. macrophylla Benth.,,Scrophulariaceae,Ohio
AGTEP2,,Agalinis tenuifolia (Vahl) Raf. var. parviflora (Nutt.) Pennell,slenderleaf false foxglove,Scrophulariaceae,Ohio
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nutt.) Pennell,,Scrophulariaceae,Ohio
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt.,,Scrophulariaceae,Ohio
AGTET,,Agalinis tenuifolia (Vahl) Raf. var. tenuifolia,slenderleaf false foxglove,Scrophulariaceae,Ohio
AGTET,GETE6,Gerardia tenuifolia Vahl,,Scrophulariaceae,Ohio
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,,Scrophulariaceae,Ohio
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,,Scrophulariaceae,Ohio
AIAL,,Ailanthus altissima (Mill.) Swingle,tree of heaven,Simaroubaceae,Ohio
AIAL,AIGL,Ailanthus glandulosa Desf.,,Simaroubaceae,Ohio
AIAL,TOAL4,Toxicodendron altissimum Mill.,,Simaroubaceae,Ohio
AICA,,Aira caryophyllea L.,silver hairgrass,Poaceae,Ohio
AICAC2,,Aira caryophyllea L. var. caryophyllea,silver hairgrass,Poaceae,Ohio
AICAC2,ASCA22,Aspris caryophyllea (L.) Nash,,Poaceae,Ohio
AILAN,,Ailanthus Desf.,ailanthus,Simaroubaceae,Ohio
AIRA,,Aira L.,hairgrass,Poaceae,Ohio
AJGE,,Ajuga genevensis L.,blue bugle,Lamiaceae,Ohio
AJRE,,Ajuga reptans L.,common bugle,Lamiaceae,Ohio
AJUGA,,Ajuga L.,bugle,Lamiaceae,Ohio
