Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACGRG,ACSAG2,Acer saccharum Marshall ssp. grandidentatum (Nutt.) Desmarais,,Aceraceae,Texas
ACGRG,ACSAG3,Acer saccharum Marshall var. grandidentatum (Nutt.) Sudw.,,Aceraceae,Texas
ACGRG,SAGR17,Saccharodendron grandidentatum (Nutt.) Nieuwl.,,Aceraceae,Texas
ACGRS,,Acer grandidentatum Nutt. var. sinuosum (Rehder) Little,canyon maple,Aceraceae,Texas
ACGRS,ACBR,Acer brachypterum Wooton & Standl.,,Aceraceae,Texas
ACGRS,ACGRB,Acer grandidentatum Nutt. var. brachypterum (Wooton & Standl.) Palmer,,Aceraceae,Texas
ACGRS,ACSAB,Acer saccharum Marshall ssp. brachypterum (Wooton & Standl.) A.E. Murray,,Aceraceae,Texas
ACGRS,ACSAS3,Acer saccharum Marshall var. sinuosum (Rehder) Sarg.,,Aceraceae,Texas
ACGRS,ACSI3,Acer sinuosum Rehder,,Aceraceae,Texas
ACHIL,,Achillea L.,yarrow,Asteraceae,Texas
ACHNA,,Achnatherum P. Beauv.,Achnatherum,Poaceae,Texas
ACHY,,Achnatherum hymenoides (Roem. & Schult.) Barkworth,Indian ricegrass,Poaceae,Texas
ACHY,ERCU9,Eriocoma cuspidata Nutt.,,Poaceae,Texas
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper,,Poaceae,Texas
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,,Poaceae,Texas
ACHYR2,,Achyranthes L.,achyranthes,Amaranthaceae,Texas
ACLE,,Acer leucoderme Small,chalk maple,Aceraceae,Texas
ACLE,ACNIL,Acer nigrum Michx. f. var. leucoderme (Small) Fosberg,,Aceraceae,Texas
ACLE,ACSAL,Acer saccharum Marshall ssp. leucoderme (Small) Desmarais,,Aceraceae,Texas
ACLE,ACSAL2,Acer saccharum Marshall var. leucoderme (Small) Rehder,,Aceraceae,Texas
ACLE,SALE8,Saccharodendron leucoderme (Small) Nieuwl.,,Aceraceae,Texas
ACLE10,,Acaciella leucothrix (Standl.) Britton & Rose,whitehair acacia,Fabaceae,Texas
ACLE10,ACANL,Acacia angustissima (Mill.) Kuntze var. leucothrix (Standl.) B.L. Turner,,Fabaceae,Texas
ACLEI,,Acleisanthes A. Gray,trumpets,Nyctaginaceae,Texas
ACLO2,,Acleisanthes longiflora A. Gray,angeltrumpet,Nyctaginaceae,Texas
ACLO7,,Achnatherum lobatum (Swallen) Barkworth,littleawn needlegrass,Poaceae,Texas
ACLO7,STLO3,Stipa lobata Swallen,,Poaceae,Texas
ACMEL,,Acmella Rich. ex Pers.,spotflower,Asteraceae,Texas
ACMI2,,Achillea millefolium L.,western yarrow,Asteraceae,Texas
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae,Texas
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae,Texas
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae,Texas
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae,Texas
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae,Texas
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae,Texas
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae,Texas
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae,Texas
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae,Texas
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae,Texas
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae,Texas
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae,Texas
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae,Texas
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae,Texas
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae,Texas
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae,Texas
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae,Texas
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae,Texas
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae,Texas
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae,Texas
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae,Texas
ACMO,,Acalypha monostachya Cav.,round copperleaf,Euphorbiaceae,Texas
ACMO,ACHE,Acalypha hederacea Torr.,,Euphorbiaceae,Texas
ACMO4,,Acalypha monococca (Engelm. ex A. Gray) Lill. W. Mill. & Gandhi,slender threeseed mercury,Euphorbiaceae,Texas
ACMO4,ACGRM2,Acalypha gracilens A. Gray ssp. monococca (Engelm. ex A. Gray) G.L. Webster,,Euphorbiaceae,Texas
ACMO4,ACGRM,Acalypha gracilens A. Gray var. monococca Engelm. ex A. Gray,,Euphorbiaceae,Texas
ACMO4,ACVIM,Acalypha virginica L. var. monococca (Engelm. ex A. Gray) Müll. Arg.,,Euphorbiaceae,Texas
ACNA2,,Acourtia nana (A. Gray) Reveal & R.M. King,dwarf desertpeony,Asteraceae,Texas
ACNA2,PENA5,Perezia nana A. Gray,,Asteraceae,Texas
ACNE,,Acalypha neomexicana Müll. Arg.,New Mexico copperleaf,Euphorbiaceae,Texas
ACNE2,,Acer negundo L.,boxelder,Aceraceae,Texas
ACNE9,,Achnatherum nelsonii (Scribn.) Barkworth,Achnatherum nelsonii,Poaceae,Texas
ACNED,,Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth,Achnatherum nelsonii ssp. dore,Poaceae,Texas
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var. dorei (Barkworth & Maze) Dorn,,Poaceae,Texas
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",,Poaceae,Texas
ACNED,STMI6,Stipa minor (Vasey) Scribn.,,Poaceae,Texas
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth & Maze,,Poaceae,Texas
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn,,Poaceae,Texas
ACNED,STOCM,"Stipa occidentalis Thurb. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc.",,Poaceae,Texas
ACNEN,,Acer negundo L. var. negundo,boxelder,Aceraceae,Texas
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,,Aceraceae,Texas
ACNEN,NEAC,Negundo aceroides (L.) Moench,,Aceraceae,Texas
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",,Aceraceae,Texas
ACNET,,Acer negundo L. var. texanum Pax,ashleaf maple,Aceraceae,Texas
ACNET,ACNEL,Acer negundo L. ssp. latifolium (Pax) Schwerin,,Aceraceae,Texas
ACOB2,,Acleisanthes obtusa (Choisy) Standl.,Berlandier's trumpets,Nyctaginaceae,Texas
ACOB2,ACBE4,Acleisanthes berlandieri A. Gray,,Nyctaginaceae,Texas
ACOB2,ACGR8,Acleisanthes greggii Standl.,,Nyctaginaceae,Texas
ACOP,,Acmella oppositifolia (Lam.) R.K. Jansen,oppositeleaf spotflower,Asteraceae,Texas
ACOPR,,Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen,oppositeleaf spotflower,Asteraceae,Texas
ACOPR,ACRE6,Acmella repens (Walter) Rich.,,Asteraceae,Texas
ACOPR,SPAM3,Spilanthes americana auct. non Hieron. p.p.,,Asteraceae,Texas
ACOPR,SPAMR3,Spilanthes americana (Mutis ex L. f.) Hieron. var. repens (Walter) A.H. Moore,,Asteraceae,Texas
ACORU,,Acorus L.,sweetflag,Acoraceae,Texas
ACOS,,Acalypha ostryifolia Riddell,pineland threeseed mercury,Euphorbiaceae,Texas
ACOS,ACCA8,Acalypha caroliniana Elliott,,Euphorbiaceae,Texas
ACOUR,,Acourtia D. Don,desertpeony,Asteraceae,Texas
ACPE13,,Achnatherum perplexum Hoge & Barkworth,New Mexico needlegrass,Poaceae,Texas
ACPE13,STPE10,Stipa perplexa (Hoge & Barkworth) Wipff & S.D. Jones,,Poaceae,Texas
ACPH3,,Acalypha phleoides Cav.,shrubby copperleaf,Euphorbiaceae,Texas
ACPH3,ACLI,Acalypha lindheimeri Müll. Arg.,,Euphorbiaceae,Texas
ACPH3,ACLIM,Acalypha lindheimeri Müll. Arg. var. major Pax & K. Hoffm.,,Euphorbiaceae,Texas
ACPO,,Acalypha poiretii Spreng.,Poiret's copperleaf,Euphorbiaceae,Texas
ACPO,ACIN,"Acalypha indica Vell., non L.",,Euphorbiaceae,Texas
ACRA,,Acalypha radians Torr.,cardinal's feather,Euphorbiaceae,Texas
ACRE3,,Acroptilon repens (L.) DC.,hardheads,Asteraceae,Texas
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae,Texas
ACRE3,CERE6,Centaurea repens L.,,Asteraceae,Texas
ACRH,,Acalypha rhomboidea Raf.,common threeseed mercury,Euphorbiaceae,Texas
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) Cooperr.,,Euphorbiaceae,Texas
ACRO7,,Achnatherum robustum (Vasey) Barkworth,Achnatherum robustum,Poaceae,Texas
ACRO7,STRO3,Stipa robusta (Vasey) Scribn.,,Poaceae,Texas
ACRO7,STVA4,Stipa vaseyi Scribn.,,Poaceae,Texas
ACROP,,Acroptilon Cass.,acroptilon,Asteraceae,Texas
ACRU,,Acer rubrum L.,red maple,Aceraceae,Texas
ACRU,ACBA2,Acer barbatum Michx. p.p.,,Aceraceae,Texas
ACRU3,,Acourtia runcinata (Lag. ex D. Don) B.L. Turner,featherleaf desertpeony,Asteraceae,Texas
ACRU3,PERU7,Perezia runcinata (Lag. ex D. Don) Lag. ex A. Gray,,Asteraceae,Texas
ACRUD,,Acer rubrum L. var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,drummond maple,Aceraceae,Texas
ACRUD,ACDR,Acer drummondii Hook. & Arn. ex Nutt.,,Aceraceae,Texas
ACRUD,ACRUD2,Acer rubrum L. ssp. drummondii (Hook. & Arn. ex Nutt.) A.E. Murray,,Aceraceae,Texas
ACRUD,RUDR3,Rufacer drummondii (Hook. & Arn. ex Nutt.) Small,,Aceraceae,Texas
ACRUR,,Acer rubrum L. var. rubrum,red maple,Aceraceae,Texas
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,,Aceraceae,Texas
ACRUR,ACST,Acer stenocarpum Britton,,Aceraceae,Texas
ACRUR,RURU5,Rufacer rubrum (L.) Small,,Aceraceae,Texas
ACRUT,,Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch,red maple,Aceraceae,Texas
ACRUT,ACCA9,Acer carolinianum Walter,,Aceraceae,Texas
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,,Aceraceae,Texas
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,,Aceraceae,Texas
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae,Texas
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,Texas
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,Texas
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,Texas
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,Texas
ACSC11,,Achnatherum scribneri (Vasey) Barkworth,Scribner needlegrass,Poaceae,Texas
ACSC11,STSC2,Stipa scribneri Vasey,,Poaceae,Texas
ACTE4,,Acanthocereus tetragonus (L.) Humm.,triangle cactus,Cactaceae,Texas
ACTE4,ACFL3,Acanthocereus floridanus Small ex Britton & Rose,,Cactaceae,Texas
ACTE4,ACPE5,Acanthocereus pentagonus (L.) Britton & Rose,,Cactaceae,Texas
ACTE4,CATE30,Cactus tetragonus L.,,Cactaceae,Texas
ACTE4,CEPE4,Cereus pentagonus (L.) Haw.,,Cactaceae,Texas
ACVI,,Acalypha virginica L.,Virginia threeseed mercury,Euphorbiaceae,Texas
ACWR3,,Acleisanthes wrightii (A. Gray) Benth. & Hook. f. ex Hemsl.,Wright's trumpets,Nyctaginaceae,Texas
ACWR5,,Acourtia wrightii (A. Gray) Reveal & R.M. King,brownfoot,Asteraceae,Texas
ACWR5,PEWR4,Perezia wrightii A. Gray,,Asteraceae,Texas
ADAN,,Adonis annua L.,blooddrops,Ranunculaceae,Texas
ADAN,ADAU,Adonis autumnalis L.,,Ranunculaceae,Texas
ADCA,,Adiantum capillus-veneris L.,common maidenhair,Pteridaceae,Texas
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (Underw.) Fernald,,Pteridaceae,Texas
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum Fernald,,Pteridaceae,Texas
ADCA,ADMO2,Adiantum modestum Underw.,,Pteridaceae,Texas
ADELI,,Adelia L.,lime,Euphorbiaceae,Texas
ADIAN,,Adiantum L.,maidenhair fern,Pteridaceae,Texas
ADIN,,Adolphia infesta (Kunth) Meisn.,Texas adolphia,Rhamnaceae,Texas
ADOLP,,Adolphia Meisn.,adolphia,Rhamnaceae,Texas
ADONI,,Adonis L.,adonis,Ranunculaceae,Texas
ADTR,,Adiantum tricholepis Fée,hairy maidenhair fern,Pteridaceae,Texas
ADVA,,Adelia vaseyi (J.M. Coult.) Pax & K. Hoffm.,Vasey's wild lime,Euphorbiaceae,Texas
AEBU,,Aesculus ×bushii C.K. Schneid. (pro sp.) [glabra × pavia],buckeye,Hippocastanaceae,Texas
AEBU,AEMI,Aesculus ×mississippiensis Sarg.,,Hippocastanaceae,Texas
AECY,,Aegilops cylindrica Host,jointed goatgrass,Poaceae,Texas
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popova,,Poaceae,Texas
AECY,AETA3,Aegilops tauschii auct. non Coss.,,Poaceae,Texas
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,,Poaceae,Texas
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gibelli",,Poaceae,Texas
AEEV,,Aeschynomene evenia C. Wright,shrubby jointvetch,Fabaceae,Texas
AEGIL,,Aegilops L.,goatgrass,Poaceae,Texas
AEGL,,Aesculus glabra Willd.,Texas buckeye,Hippocastanaceae,Texas
AEGLA,,Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.,Ohio buckeye,Hippocastanaceae,Texas
AEGLA,AEAR2,Aesculus arguta Buckley,,Hippocastanaceae,Texas
AEGLA,AEGLB,Aesculus glabra Willd. var. buckleyi Sarg.,,Hippocastanaceae,Texas
AEGLG,,Aesculus glabra Willd. var. glabra,Ohio buckeye,Hippocastanaceae,Texas
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,,Hippocastanaceae,Texas
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,,Hippocastanaceae,Texas
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,,Hippocastanaceae,Texas
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) G. Kirchn.,,Hippocastanaceae,Texas
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,,Hippocastanaceae,Texas
AEIN,,Aeschynomene indica L.,Indian jointvetch,Fabaceae,Texas
AEPA,,Aesculus pavia L.,red buckeye,Hippocastanaceae,Texas
AEPAF,,Aesculus pavia L. var. flavescens (Sarg.) Correll,red buckeye,Hippocastanaceae,Texas
AEPAP,,Aesculus pavia L. var. pavia,red buckeye,Hippocastanaceae,Texas
AEPAP,AEAU,Aesculus austrina Small,,Hippocastanaceae,Texas
AEPAP,AEDI,Aesculus discolor Pursh,,Hippocastanaceae,Texas
AEPAP,AEDIM,Aesculus discolor Pursh var. mollis (Raf.) Sarg.,,Hippocastanaceae,Texas
AEPAP,AEPAD,Aesculus pavia L. var. discolor (Pursh) A. Gray,,Hippocastanaceae,Texas
AEPAP,AESP,Aesculus splendens Sarg.,,Hippocastanaceae,Texas
AERU,,Aeschynomene rudis Benth.,zigzag jointvetch,Fabaceae,Texas
AESCH,,Aeschynomene L.,jointvetch,Fabaceae,Texas
AESCU,,Aesculus L.,buckeye,Hippocastanaceae,Texas
AEVI,,Aeschynomene viscidula Michx.,sticky jointvetch,Fabaceae,Texas
AEVI,SEVI9,Secula viscidula (Michx.) Small,,Fabaceae,Texas
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,Texas
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,Texas
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,Texas
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,Texas
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,Texas
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,Texas
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,Texas
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,Texas
AGALA2,,Ageratina altissima (L.) R.M. King & H. Rob. var. angustata (A. Gray) Clewell & Wooten,white snakeroot,Asteraceae,Texas
AGALA2,EURUA,Eupatorium rugosum Houtt. var. angustata (A. Gray) S.F. Blake,,Asteraceae,Texas
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,Texas
AGAM,,Agave americana L.,centuryplant,Agavaceae,Texas
AGAMA,,Agave americana L. ssp. americana,American century plant,Agavaceae,Texas
AGAMA,AGAMM,Agave americana L. var. marginata Trel.,,Agavaceae,Texas
AGAMA,AGAMM2,Agave americana L. var. mediopicta Trel.,,Agavaceae,Texas
AGAMA,AGAMS,Agave americana L. var. striata Trel.,,Agavaceae,Texas
AGAMA2,,Agave americana L. ssp. americana var. americana,American century plant,Agavaceae,Texas
AGAMP,,Agave americana L. ssp. protamericana Gentry,American century plant,Agavaceae,Texas
AGAS2,,Agalinis aspera (Douglas ex Benth.) Britton,rough foxglove,Scrophulariaceae,Texas
AGAS2,GEAS2,Gerardia aspera Douglas ex Benth.,,Scrophulariaceae,Texas
AGAS3,,Agave asperrima Jacobi,rough century plant,Agavaceae,Texas
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,Texas
AGAU3,,Agalinis auriculata (Michx.) S.F. Blake,earleaf false foxglove,Scrophulariaceae,Texas
AGAU3,AUAU,Aureolaria auriculata (Michx.) Farw.,,Scrophulariaceae,Texas
AGAU3,GEAU7,Gerardia auriculata Michx.,,Scrophulariaceae,Texas
AGAU3,OTAU,Otophylla auriculata (Michx.) Small,,Scrophulariaceae,Texas
AGAU3,TOAU,Tomanthera auriculata (Michx.) Raf.,,Scrophulariaceae,Texas
AGAV,,Agrostis avenacea J.F. Gmel.,Pacific bentgrass,Poaceae,Texas
AGAV,AGRE5,Agrostis retrofracta Willd.,,Poaceae,Texas
AGAV,LAFI3,Lachnagrostis filiformis (G. Forst.) Trin.,,Poaceae,Texas
AGAVE,,Agave L.,agave species,Agavaceae,Texas
