Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. typica Pennell,,Scrophulariaceae,Maine
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,,Scrophulariaceae,Maine
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,Maine
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,Maine
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,Maine
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,Maine
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,Maine
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,Maine
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,Maine
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,Maine
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,Maine
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,Maine
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,Maine
AGRIM,,Agrimonia L.,agrimony,Rosaceae,Maine
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,Maine
AGROS2,,Agrostis L.,bentgrass,Poaceae,Maine
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,Maine
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,Maine
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,Maine
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,Maine
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,Maine
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,Maine
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,Maine
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,Maine
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,Maine
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,Maine
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,Maine
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,Maine
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,Maine
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,Maine
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,Maine
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,Maine
AGTE3,,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,Scrophulariaceae,Maine
AGTET,,Agalinis tenuifolia (Vahl) Raf. var. tenuifolia,slenderleaf false foxglove,Scrophulariaceae,Maine
AGTET,GETE6,Gerardia tenuifolia Vahl,,Scrophulariaceae,Maine
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,,Scrophulariaceae,Maine
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,,Scrophulariaceae,Maine
AIAL,,Ailanthus altissima (Mill.) Swingle,tree of heaven,Simaroubaceae,Maine
AIAL,AIGL,Ailanthus glandulosa Desf.,,Simaroubaceae,Maine
AIAL,TOAL4,Toxicodendron altissimum Mill.,,Simaroubaceae,Maine
AILAN,,Ailanthus Desf.,ailanthus,Simaroubaceae,Maine
AJGE,,Ajuga genevensis L.,blue bugle,Lamiaceae,Maine
AJRE,,Ajuga reptans L.,common bugle,Lamiaceae,Maine
AJUGA,,Ajuga L.,bugle,Lamiaceae,Maine
ALAE,,Alopecurus aequalis Sobol.,shortawn foxtail,Poaceae,Maine
ALAEA,,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,Poaceae,Maine
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fernald,,Poaceae,Maine
ALAEA,ALAR5,Alopecurus aristulatus Michx.,,Poaceae,Maine
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (Michx.) Torr.,,Poaceae,Maine
ALAL3,,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae,Maine
ALAL3,ALCA11,Alyssum calycinum L.,,Brassicaceae,Maine
ALAL3,CLAL10,Clypeola alyssoides L.,,Brassicaceae,Maine
ALBU2,,Allium burdickii (Hanes) A.G. Jones,narrowleaf wild leek,Liliaceae,Maine
ALBU2,ALTRB,Allium tricoccum Aiton var. burdickii Hanes,,Liliaceae,Maine
ALCA3,,Allium canadense L.,meadow garlic,Liliaceae,Maine
ALCAC,,Allium canadense L. var. canadense,meadow garlic,Liliaceae,Maine
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,,Liliaceae,Maine
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,,Liliaceae,Maine
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,,Liliaceae,Maine
ALCAC,ALCO4,Allium continuum Small,,Liliaceae,Maine
ALCE,,Allium cepa L.,garden onion,Liliaceae,Maine
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,,Liliaceae,Maine
ALCE,ALCEC,Allium cepa L. var. cepa,,Liliaceae,Maine
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,,Liliaceae,Maine
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,,Liliaceae,Maine
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,,Liliaceae,Maine
ALCHE,,Alchemilla L.,lady's mantle,Rosaceae,Maine
ALETR,,Aletris L.,colicroot,Liliaceae,Maine
ALFA2,,Aletris farinosa L.,white colicroot,Liliaceae,Maine
ALGE2,,Alopecurus geniculatus L.,water foxtail,Poaceae,Maine
ALGEG4,,Alopecurus geniculatus L. var. geniculatus,water foxtail,Poaceae,Maine
ALGEG4,ALPA9,Alopecurus pallescens Piper,,Poaceae,Maine
ALIN2,,Alnus incana (L.) Moench,gray alder,Betulaceae,Maine
ALINR,,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,speckled alder,Betulaceae,Maine
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,,Betulaceae,Maine
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,,Betulaceae,Maine
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana (Regel) Fernald,,Betulaceae,Maine
ALISM,,Alisma L.,water plantain,Alismataceae,Maine
ALLIA,,Alliaria Heist. ex Fabr.,alliaria,Brassicaceae,Maine
ALLIU,,Allium L.,onion,Liliaceae,Maine
ALMO4,,Alchemilla monticola Opiz,hairy lady's mantle,Rosaceae,Maine
ALMO4,ALPR5,Alchemilla pratensis auct. non F.W. Schmidt,,Rosaceae,Maine
ALMO4,ALVU2,Alchemilla vulgaris auct. non L.,,Rosaceae,Maine
ALMO4,ALVUP,Alchemilla vulgaris L. var. pastoralis (Buser) B. Boivin,,Rosaceae,Maine
ALMO4,ALXA,Alchemilla xanthochlora auct. non Rothm.,,Rosaceae,Maine
ALMY,,Alopecurus myosuroides Huds.,slender meadow foxtail,Poaceae,Maine
ALMY,ALAG,Alopecurus agrestis L.,,Poaceae,Maine
ALNUS,,Alnus Mill.,alder,Betulaceae,Maine
ALOPE,,Alopecurus L.,foxtail,Poaceae,Maine
ALPE4,,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,Brassicaceae,Maine
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",,Brassicaceae,Maine
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,,Brassicaceae,Maine
ALPE4,ERAL14,Erysimum alliaria L.,,Brassicaceae,Maine
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,,Brassicaceae,Maine
ALPR3,,Alopecurus pratensis L.,meadow foxtail,Poaceae,Maine
ALPR6,,Allium ×proliferum (Moench) Schrad. ex Willd. [cepa × fistulosum],garden onion,Liliaceae,Maine
ALPR6,ALCEB,Allium cepa L. var. bulbiferum Regel,,Liliaceae,Maine
ALPR6,ALCEV,Allium cepa L. var. viviparum (Metz.) Mansf.,,Liliaceae,Maine
ALSC,,Allium schoenoprasum L.,wild chives,Liliaceae,Maine
ALSCS,,Allium schoenoprasum L. var. sibiricum (L.) Hartm.,wild chives,Liliaceae,Maine
ALSCS,ALSCS3,Allium schoenoprasum L. ssp. sibiricum (L.) Celak.,,Liliaceae,Maine
ALSCS,ALSCL,Allium schoenoprasum L. var. laurentianum Fernald,,Liliaceae,Maine
ALSCS,ALSI4,Allium sibiricum L.,,Liliaceae,Maine
ALSE2,,Alnus serrulata (Aiton) Willd.,hazel alder,Betulaceae,Maine
ALSE2,ALINS,Alnus incana (L.) Moench var. serrulata (Aiton) B. Boivin,,Betulaceae,Maine
ALSE2,ALNO,Alnus noveboracensis Britton,,Betulaceae,Maine
ALSE2,ALSES,Alnus serrulata (Aiton) Willd. var. subelliptica Fernald,,Betulaceae,Maine
ALSU,,Alisma subcordatum Raf.,American water plantain,Alismataceae,Maine
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum (Raf.) Hultén,,Alismataceae,Maine
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum (Pursh) Torr.,,Alismataceae,Maine
