Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ACGLG2,ACGLT4,Acer glabrum Torr. var. typicum (Wesmael) Keller,,Aceraceae,Wyoming
ACGLG2,ACTR3,Acer tripartitum Nutt. ex Torr. & A. Gray,,Aceraceae,Wyoming
ACGR3,,Acer grandidentatum Nutt.,bigtooth maple,Aceraceae,Wyoming
ACGRG,,Acer grandidentatum Nutt. var. grandidentatum,bigtooth maple,Aceraceae,Wyoming
ACGRG,ACSAG2,Acer saccharum Marshall ssp. grandidentatum (Nutt.) Desmarais,,Aceraceae,Wyoming
ACGRG,ACSAG3,Acer saccharum Marshall var. grandidentatum (Nutt.) Sudw.,,Aceraceae,Wyoming
ACGRG,SAGR17,Saccharodendron grandidentatum (Nutt.) Nieuwl.,,Aceraceae,Wyoming
ACHIL,,Achillea L.,yarrow,Asteraceae,Wyoming
ACHNA,,Achnatherum P. Beauv.,needlegrass,Poaceae,Wyoming
ACHY,,Achnatherum hymenoides (Roem. & Schult.) Barkworth,INDIAN RICEGRASS,Poaceae,Wyoming
ACHY,ERCU9,Eriocoma cuspidata Nutt.,,Poaceae,Wyoming
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper,,Poaceae,Wyoming
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,,Poaceae,Wyoming
ACINO,,Acinos Mill.,acinos,Lamiaceae,Wyoming
ACLE9,,Achnatherum lettermanii (Vasey) Barkworth,LETTERMAN NEEDLEGRASS,Poaceae,Wyoming
ACLE9,STLE4,Stipa lettermanii Vasey,,Poaceae,Wyoming
ACMI2,,Achillea millefolium L.,WESTERN YARROW,Asteraceae,Wyoming
ACMIA,,Achillea millefolium L. var. alpicola (Rydb.) Garrett,common yarrow,Asteraceae,Wyoming
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,,Asteraceae,Wyoming
ACMIA,ACFU,Achillea fusca Rydb.,,Asteraceae,Wyoming
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.) D.D. Keck,,Asteraceae,Wyoming
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,,Asteraceae,Wyoming
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.N. Jones,,Asteraceae,Wyoming
ACMIA,ACSU3,Achillea subalpina Greene,,Asteraceae,Wyoming
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae,Wyoming
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae,Wyoming
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae,Wyoming
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae,Wyoming
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae,Wyoming
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae,Wyoming
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae,Wyoming
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae,Wyoming
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae,Wyoming
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae,Wyoming
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae,Wyoming
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae,Wyoming
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae,Wyoming
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae,Wyoming
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae,Wyoming
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae,Wyoming
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae,Wyoming
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae,Wyoming
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae,Wyoming
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae,Wyoming
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae,Wyoming
ACNE10,,Achnatherum nevadense (B.L. Johnson) Barkworth,Nevada needlegrass,Poaceae,Wyoming
ACNE10,STNE4,Stipa nevadensis B.L. Johnson,,Poaceae,Wyoming
ACNE2,,Acer negundo L.,BOXELDER,Aceraceae,Wyoming
ACNE9,,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,Poaceae,Wyoming
ACNED,,Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth,Dore's needlegrass,Poaceae,Wyoming
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var. dorei (Barkworth & Maze) Dorn,,Poaceae,Wyoming
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",,Poaceae,Wyoming
ACNED,STMI6,Stipa minor (Vasey) Scribn.,,Poaceae,Wyoming
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth & Maze,,Poaceae,Wyoming
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn,,Poaceae,Wyoming
ACNED,STOCM,"Stipa occidentalis Thurb. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc.",,Poaceae,Wyoming
ACNEI2,,Acer negundo L. var. interius (Britton) Sarg.,boxelder,Aceraceae,Wyoming
ACNEI2,ACIN3,Acer interius Britton,,Aceraceae,Wyoming
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,Wyoming
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,Wyoming
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,,Aceraceae,Wyoming
ACNEN2,,Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii,COLUMBIA NEEDLEGRASS,Poaceae,Wyoming
ACNEN2,STCON2,Stipa columbiana Macoun var. nelsonii (Scribn.) H. St. John,,Poaceae,Wyoming
ACNEN2,STNE3,Stipa nelsonii Scribn.,,Poaceae,Wyoming
ACNEN2,STOCN,Stipa occidentalis Thurb. var. nelsonii (Scribn.) C.L. Hitchc.,,Poaceae,Wyoming
ACNEN2,STWI,Stipa williamsii Scribn.,,Poaceae,Wyoming
ACNEV,,Acer negundo L. var. violaceum (G. Kirchn.) H. Jaeger,boxelder,Aceraceae,Wyoming
ACNEV,NEACV,Negundo aceroides (L.) Moench ssp. violaceum (G. Kirchn.) W.A. Weber,,Aceraceae,Wyoming
ACOC3,,Achnatherum occidentale (Thurb.) Barkworth,western needlegrass,Poaceae,Wyoming
ACOCP,,Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth,pubescent western needlegrass,Poaceae,Wyoming
ACOCP,STEL2,Stipa elmeri Piper & Brodie ex Scribn.,,Poaceae,Wyoming
ACOCP,STOCP,"Stipa occidentalis Thurb. var. pubescens (Vasey) Maze, Roy L. Taylor & MacBryde",,Poaceae,Wyoming
ACONI,,Aconitum L.,monkshood,Ranunculaceae,Wyoming
ACPI2,,Achnatherum pinetorum (M.E. Jones) Barkworth,PINEWOODS NEEDLEGRASS,Poaceae,Wyoming
ACPI2,STPI2,Stipa pinetorum M.E. Jones,,Poaceae,Wyoming
ACRE3,,Acroptilon repens (L.) DC.,RUSSIAN KNAPWEED,Asteraceae,Wyoming
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae,Wyoming
ACRE3,CERE6,Centaurea repens L.,,Asteraceae,Wyoming
ACRI8,,Achnatherum richardsonii (Link) Barkworth,RICHARDSON NEEDLEGRASS,Poaceae,Wyoming
ACRI8,STRI2,Stipa richardsonii Link,,Poaceae,Wyoming
ACRO7,,Achnatherum robustum (Vasey) Barkworth,SLEEPYGRASS,Poaceae,Wyoming
ACRO7,STRO3,Stipa robusta (Vasey) Scribn.,,Poaceae,Wyoming
ACRO7,STVA4,Stipa vaseyi Scribn.,,Poaceae,Wyoming
ACROP,,Acroptilon Cass.,hardheads,Asteraceae,Wyoming
ACRU2,,Actaea rubra (Aiton) Willd.,RED BANEBERRY,Ranunculaceae,Wyoming
ACRUA8,,Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén,red baneberry,Ranunculaceae,Wyoming
ACRUA8,ACAR7,Actaea arguta Nutt.,,Ranunculaceae,Wyoming
ACRUA8,ACARV,Actaea arguta Nutt. var. viridiflora (Greene) Tidestr.,,Ranunculaceae,Wyoming
ACRUA8,ACRUA,Actaea rubra (Aiton) Willd. var. arguta (Nutt.) G. Lawson,,Ranunculaceae,Wyoming
ACRUA8,ACSPA,Actaea spicata L. var. arguta (Nutt.) Torr.,,Ranunculaceae,Wyoming
ACSC11,,Achnatherum scribneri (Vasey) Barkworth,Scribner needlegrass,Poaceae,Wyoming
ACSC11,STSC2,Stipa scribneri Vasey,,Poaceae,Wyoming
ACSW3,,Achnatherum swallenii (C.L. Hitchc. & Spellenb.) Barkworth,Swallen's needlegrass,Poaceae,Wyoming
ACSW3,ORSW,Oryzopsis swallenii C.L. Hitchc. & Spellenb.,,Poaceae,Wyoming
ACTAE,,Actaea L.,baneberry,Ranunculaceae,Wyoming
ACTH7,,Achnatherum thurberianum (Piper) Barkworth,Thurber's needlegrass,Poaceae,Wyoming
ACTH7,STTH2,Stipa thurberiana Piper,,Poaceae,Wyoming
ADAL,,Adiantum aleuticum (Rupr.) Paris,Aleutian maidenhair,Pteridaceae,Wyoming
ADAL,ADPEA2,Adiantum pedatum L. ssp. aleuticum (Rupr.) Calder & Roy L. Taylor,,Pteridaceae,Wyoming
ADAL,ADPEC,Adiantum pedatum L. ssp. calderi Cody,,Pteridaceae,Wyoming
ADAL,ADPES,Adiantum pedatum L. ssp. subpumilum (W.H. Wagner) Lellinger,,Pteridaceae,Wyoming
ADAL,ADPEA,Adiantum pedatum L. var. aleuticum Rupr.,,Pteridaceae,Wyoming
ADAL,ADPES2,Adiantum pedatum L. var. subpumilum W.H. Wagner,,Pteridaceae,Wyoming
ADBI,,Adenocaulon bicolor Hook.,American trailplant,Asteraceae,Wyoming
ADENO,,Adenocaulon Hook.,trailplant,Asteraceae,Wyoming
ADIAN,,Adiantum L.,maidenhair fern,Pteridaceae,Wyoming
ADMO,,Adoxa moschatellina L.,muskroot,Adoxaceae,Wyoming
ADOXA,,Adoxa L.,adoxa,Adoxaceae,Wyoming
AECY,,Aegilops cylindrica Host,JOINTED GOATGRASS,Poaceae,Wyoming
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popova,,Poaceae,Wyoming
AECY,AETA3,Aegilops tauschii auct. non Coss.,,Poaceae,Wyoming
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,,Poaceae,Wyoming
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gibelli",,Poaceae,Wyoming
AEGIL,,Aegilops L.,goatgrass,Poaceae,Wyoming
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,Wyoming
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,Wyoming
AGAU2,,Agoseris aurantiaca (Hook.) Greene,ORANGE AGOSERIS,Asteraceae,Wyoming
AGAUA,,Agoseris aurantiaca (Hook.) Greene var. aurantiaca,orange agoseris,Asteraceae,Wyoming
AGAUA,AGGR7,Agoseris graminifolia Greene,,Asteraceae,Wyoming
AGAUA,AGRO2,Agoseris rostrata Rydb.,,Asteraceae,Wyoming
AGAUA,TRAU8,Troximon aurantiacum Hook.,,Asteraceae,Wyoming
AGAUP,,Agoseris aurantiaca (Hook.) Greene var. purpurea (A. Gray) Cronquist,orange agoseris,Asteraceae,Wyoming
AGAUP,AGAUP2,Agoseris aurantiaca (Hook.) Greene ssp. purpurea (A. Gray) G.W. Douglas,,Asteraceae,Wyoming
AGCA5,,Agrostis capillaris L.,COLONIAL BENTGRASS,Poaceae,Wyoming
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,Wyoming
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,Wyoming
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,Wyoming
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,Wyoming
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,Wyoming
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,Wyoming
AGCR,,Agropyron cristatum (L.) Gaertn.,CRESTED WHEATGRASS,Poaceae,Wyoming
AGCRP8,,Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev,crested wheatgrass,Poaceae,Wyoming
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,,Poaceae,Wyoming
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,,Poaceae,Wyoming
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,,Poaceae,Wyoming
AGDE2,,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,Poaceae,Wyoming
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve,,Poaceae,Wyoming
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn,,Poaceae,Wyoming
AGEU,,Agrimonia eupatoria L.,churchsteeples,Rosaceae,Wyoming
AGEX,,Agrostis exarata Trin.,SPIKE BENTGRASS,Poaceae,Wyoming
AGEX,AGAE2,Agrostis aenea Trin.,,Poaceae,Wyoming
AGEX,AGAL2,Agrostis alaskana Hultén,,Poaceae,Wyoming
AGEX,AGAM2,Agrostis ampla Hitchc.,,Poaceae,Wyoming
AGEX,AGAS4,Agrostis asperifolia Trin.,,Poaceae,Wyoming
AGEX,AGEXM3,Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc.,,Poaceae,Wyoming
AGEX,AGEXM,Agrostis exarata Trin. var. minor Hook.,,Poaceae,Wyoming
AGEX,AGEXM2,Agrostis exarata Trin. var. monolepis (Torr.) Hitchc.,,Poaceae,Wyoming
AGEX,AGEXP2,Agrostis exarata Trin. var. pacifica Vasey,,Poaceae,Wyoming
AGEX,AGEXP,Agrostis exarata Trin. var. purpurascens Hultén,,Poaceae,Wyoming
AGEX,AGLO2,Agrostis longiligula Hitchc.,,Poaceae,Wyoming
AGEX,AGLOA,Agrostis longiligula Hitchc. var. australis J.T. Howell,,Poaceae,Wyoming
AGEX,AGME,Agrostis melaleuca (Trin.) Hitchc.,,Poaceae,Wyoming
AGEX,AGMIM,Agrostis microphylla Steud. var. major Vasey,,Poaceae,Wyoming
AGFO,,Agastache foeniculum (Pursh) Kuntze,blue giant hyssop,Lamiaceae,Wyoming
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,,Lamiaceae,Wyoming
AGFR,,Agropyron fragile (Roth) P. Candargy,Siberian wheatgrass,Poaceae,Wyoming
AGFR,AGCRF,Agropyron cristatum (L.) Gaertn. ssp. fragile (Roth) Á. Löve,,Poaceae,Wyoming
AGFR,AGCRF2,Agropyron cristatum (L.) Gaertn. var. fragile (Roth) Dorn,,Poaceae,Wyoming
AGFR,AGFRM,Agropyron fragile (Roth) P. Candargy ssp. mongolicum (Keng) D.R. Dewey,,Poaceae,Wyoming
AGFR,AGFRS,Agropyron fragile (Roth) P. Candargy ssp. sibiricum (Willd.) Melderis,,Poaceae,Wyoming
AGFR,AGFRS2,Agropyron fragile (Roth) P. Candargy var. sibiricum (Willd.) Tzvelev,,Poaceae,Wyoming
AGFR,AGMO6,Agropyron mongolicum Keng,,Poaceae,Wyoming
AGFR,AGSI,Agropyron sibiricum (Willd.) P. Beauv.,,Poaceae,Wyoming
AGGI,,Agrostemma githago L.,CORNCOCKLE,Caryophyllaceae,Wyoming
AGGI2,,Agrostis gigantea Roth,REDTOP,Poaceae,Wyoming
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,Wyoming
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,Wyoming
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,Wyoming
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,Wyoming
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,Wyoming
AGGL,,Agoseris glauca (Pursh) Raf.,PALE AGOSERIS,Asteraceae,Wyoming
AGGLD,,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae,Wyoming
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,,Asteraceae,Wyoming
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,,Asteraceae,Wyoming
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,,Asteraceae,Wyoming
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,,Asteraceae,Wyoming
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,,Asteraceae,Wyoming
AGGLG,,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae,Wyoming
AGGLG,AGTU3,Agoseris turbinata Rydb.,,Asteraceae,Wyoming
AGGLG,TRGL7,Troximon glaucum Pursh,,Asteraceae,Wyoming
AGGLL,,Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley,false agoseris,Asteraceae,Wyoming
AGGLL,AGAR5,Agoseris arizonica Greene,,Asteraceae,Wyoming
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.,,Asteraceae,Wyoming
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,,Asteraceae,Wyoming
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton,,Asteraceae,Wyoming
AGGLL,TRPA12,Troximon parviflorum Nutt.,,Asteraceae,Wyoming
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,Wyoming
AGHU,,Agrostis humilis Vasey,ALPINE BENTGRASS,Poaceae,Wyoming
AGHU,AGTH2,Agrostis thurberiana Hitchc.,,Poaceae,Wyoming
AGHU,POHU,Podagrostis humilis (Vasey) Björkman,,Poaceae,Wyoming
AGHU,POTH3,Podagrostis thurberiana (Hitchc.) Hultén,,Poaceae,Wyoming
AGID,,Agrostis idahoensis Nash,IDAHO REDTOP,Poaceae,Wyoming
AGID,AGBOR,Agrostis borealis Hartm. var. recta (Hartm.) B. Boivin,,Poaceae,Wyoming
AGID,AGCL4,Agrostis clavata auct. non Trin.,,Poaceae,Wyoming
AGID,AGFI3,Agrostis filicumis M.E. Jones,,Poaceae,Wyoming
AGLA9,,Agoseris lackschewitzii Douglass M. Hend. & R. Moseley,Mill Creek agoseris,Asteraceae,Wyoming
AGLA9,AGAUC,Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica,,Asteraceae,Wyoming
AGLA9,AGCA16,Agoseris carnea Rydb.,,Asteraceae,Wyoming
AGME3,,Agrostis mertensii Trin.,ARCTIC BENTGRASS,Poaceae,Wyoming
AGME3,AGBA5,Agrostis bakeri Rydb.,,Poaceae,Wyoming
AGME3,AGBO2,Agrostis borealis Hartm.,,Poaceae,Wyoming
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scribn.) Fernald,,Poaceae,Wyoming
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scribn.) Fernald,,Poaceae,Wyoming
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber,,Poaceae,Wyoming
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm.) Tzvelev,,Poaceae,Wyoming
AGME3,AGRU2,Agrostis rupestris auct. non All.,,Poaceae,Wyoming
AGOR,,Agrostis oregonensis Vasey,OREGON REDTOP,Poaceae,Wyoming
AGOSE,,Agoseris Raf.,agoseris,Asteraceae,Wyoming
AGPA9,,Agrostis pauzhetica Prob.,Thermal Bent,Poaceae,Wyoming
AGRIM,,Agrimonia L.,agrimony,Rosaceae,Wyoming
AGRO4,,Agrostis rossiae Vasey,Ross' bentgrass,Poaceae,Wyoming
AGRO4,AGVA4,Agrostis variabilis auct. non Rydb.,,Poaceae,Wyoming
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae,Wyoming
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,Wyoming
AGROS2,,Agrostis L.,bentgrass,Poaceae,Wyoming
AGSC5,,Agrostis scabra Willd.,TICKLEGRASS,Poaceae,Wyoming
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,Wyoming
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,Wyoming
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,Wyoming
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,Wyoming
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,Wyoming
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,Wyoming
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,Wyoming
AGST,,Agrimonia striata Michx.,roadside agrimony,Rosaceae,Wyoming
AGST2,,Agrostis stolonifera L.,CARPET BENTGRASS,Poaceae,Wyoming
