Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
AEVI3,,"Aeschynomene virginica (L.) Britton, Sterns & Poggenb.",Virginia jointvetch,Fabaceae,North Carolina
AEWO,,Aesculus ×worlitzensis Koehne (pro sp.) [flava × (pavia × sylvatica)],buckeye,Hippocastanaceae,North Carolina
AEWO,AEDU,Aesculus dupontii Sarg.,,Hippocastanaceae,North Carolina
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae,North Carolina
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae,North Carolina
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae,North Carolina
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae,North Carolina
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae,North Carolina
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae,North Carolina
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae,North Carolina
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae,North Carolina
AGALI,,Agalinis Raf.,false foxglove,Scrophulariaceae,North Carolina
AGALR,,Ageratina altissima (L.) R.M. King & H. Rob. var. roanensis (Small) Clewell & Wooten,white snakeroot,Asteraceae,North Carolina
AGALR,EURO8,Eupatorium roanense Small,,Asteraceae,North Carolina
AGALR,EURUR,Eupatorium rugosum Houtt. var. roanense (Small) Fernald,,Asteraceae,North Carolina
AGALR,EUUR4,Eupatorium urticifolium Reichard,,Asteraceae,North Carolina
AGAP3,,Agalinis aphylla (Nutt.) Raf.,scaleleaf false foxglove,Scrophulariaceae,North Carolina
AGAP3,GEAP2,Gerardia aphylla Nutt.,,Scrophulariaceae,North Carolina
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae,North Carolina
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae,North Carolina
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae,North Carolina
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae,North Carolina
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae,North Carolina
AGARI,,Agarista D. Don ex G. Don,Florida hobblebush,Ericaceae,North Carolina
AGAST,,Agastache Clayton ex Gronov.,giant hyssop,Lamiaceae,North Carolina
AGCA5,,Agrostis capillaris L.,colonial bentgrass,Poaceae,North Carolina
AGCA5,AGSY2,Agrostis sylvatica Huds.,,Poaceae,North Carolina
AGCA5,AGTE,Agrostis tenuis Sibth.,,Poaceae,North Carolina
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell) Druce,,Poaceae,North Carolina
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) Philipson,,Poaceae,North Carolina
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,,Poaceae,North Carolina
AGCA5,AGVU2,Agrostis vulgaris With.,,Poaceae,North Carolina
AGCO,,Ageratum conyzoides L.,tropical whiteweed,Asteraceae,North Carolina
AGEL4,,Agrostis elliottiana Schult.,Elliott's bentgrass,Poaceae,North Carolina
AGEL4,AGEX2,Agrostis exigua Thurb.,,Poaceae,North Carolina
AGERA,,Ageratum L.,whiteweed,Asteraceae,North Carolina
AGERA2,,Ageratina Spach,snakeroot,Asteraceae,North Carolina
AGEU,,Agrimonia eupatoria L.,churchsteeples,Rosaceae,North Carolina
AGFA2,,Agalinis fasciculata (Elliott) Raf.,beach false foxglove,Scrophulariaceae,North Carolina
AGFA2,AGFAP,Agalinis fasciculata (Elliott) Raf. var. peninsularis Pennell,,Scrophulariaceae,North Carolina
AGFA2,AGGE,Agalinis georgiana (C.L. Boynt.) Pennell,,Scrophulariaceae,North Carolina
AGFA2,AGPUR,Agalinis purpurea (L.) Pennell var. racemulosa (Pennell) B. Boivin,,Scrophulariaceae,North Carolina
AGFA2,AGVI4,Agalinis virgata Raf.,,Scrophulariaceae,North Carolina
AGFA2,GEFA2,Gerardia fasciculata Elliott,,Scrophulariaceae,North Carolina
AGFA2,GEFAP,Gerardia fasciculata Elliott ssp. peninsularis (Pennell) Pennell,,Scrophulariaceae,North Carolina
AGFA2,GEGE2,Gerardia georgiana C.L. Boynt.,,Scrophulariaceae,North Carolina
AGFA2,GEPUR,Gerardia purpurea L. var. racemulosa (Pennell) Gleason,,Scrophulariaceae,North Carolina
AGFA2,GERA6,Gerardia racemulosa Pennell,,Scrophulariaceae,North Carolina
AGGA,,Agalinis gattingeri (Small) Small,roundstem false foxglove,Scrophulariaceae,North Carolina
AGGA,GEGA2,Gerardia gattingeri Small,,Scrophulariaceae,North Carolina
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,North Carolina
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,North Carolina
AGHO3,,Ageratum houstonianum Mill.,bluemink,Asteraceae,North Carolina
AGHY,,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",winter bentgrass,Poaceae,North Carolina
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,,Poaceae,North Carolina
AGHY,COHY2,Cornucopiae hyemalis Walter,,Poaceae,North Carolina
AGIN3,,Agrimonia incisa Torr. & A. Gray,incised agrimony,Rosaceae,North Carolina
AGLI2,,Agalinis linifolia (Nutt.) Britton,flaxleaf false foxglove,Scrophulariaceae,North Carolina
AGLI2,GELI4,Gerardia linifolia Nutt.,,Scrophulariaceae,North Carolina
AGMA3,,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,Scrophulariaceae,North Carolina
AGMAG,,Agalinis maritima (Raf.) Raf. var. grandiflora (Benth.) Shinners,saltmarsh false foxglove,Scrophulariaceae,North Carolina
AGMAG,AGSP3,Agalinis spiciflora (Engelm.) Pennell,,Scrophulariaceae,North Carolina
AGMAG,GEMAG,Gerardia maritima Raf. ssp. grandiflora (Benth.) Pennell,,Scrophulariaceae,North Carolina
AGMAG,GEMAG2,Gerardia maritima Raf. var. grandiflora Benth.,,Scrophulariaceae,North Carolina
AGMAG,GESP2,Gerardia spiciflora Engelm.,,Scrophulariaceae,North Carolina
AGMAM,,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,Scrophulariaceae,North Carolina
AGMAM,GEMA8,Gerardia maritima Raf.,,Scrophulariaceae,North Carolina
AGME3,,Agrostis mertensii Trin.,northern bentgrass,Poaceae,North Carolina
AGME3,AGBA5,Agrostis bakeri Rydb.,,Poaceae,North Carolina
AGME3,AGBO2,Agrostis borealis Hartm.,,Poaceae,North Carolina
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scribn.) Fernald,,Poaceae,North Carolina
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scribn.) Fernald,,Poaceae,North Carolina
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber,,Poaceae,North Carolina
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm.) Tzvelev,,Poaceae,North Carolina
AGME3,AGRU2,Agrostis rupestris auct. non All.,,Poaceae,North Carolina
AGMI2,,Agrimonia microcarpa Wallr.,smallfruit agrimony,Rosaceae,North Carolina
AGMI2,AGPL2,Agrimonia platycarpa Wallr.,,Rosaceae,North Carolina
AGMI2,AGPUM,Agrimonia pubescens Wallr. var. microcarpa (Wallr.) H.E. Ahles,,Rosaceae,North Carolina
AGMI2,AGPU6,Agrimonia pumila Muhl. ex E.P. Bicknell,,Rosaceae,North Carolina
AGNE2,,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,Lamiaceae,North Carolina
AGOB,,Agalinis obtusifolia Raf.,tenlobe false foxglove,Scrophulariaceae,North Carolina
AGOB,AGDE5,Agalinis decemloba (Greene) Pennell,,Scrophulariaceae,North Carolina
AGOB,AGPA16,Agalinis parvifolia (Benth.) Small ex Britton,,Scrophulariaceae,North Carolina
AGOB,AGTE2,Agalinis tenella Pennell,,Scrophulariaceae,North Carolina
AGOB,GEDE7,Gerardia decemloba Greene,,Scrophulariaceae,North Carolina
AGOB,GEOB,Gerardia obtusifolia (Raf.) Pennell,,Scrophulariaceae,North Carolina
AGOB,GEPA7,Gerardia parvifolia (Benth.) Chapm.,,Scrophulariaceae,North Carolina
AGOB,GESEP,Gerardia setacea J.F. Gmel. var. parvifolia Benth.,,Scrophulariaceae,North Carolina
AGOB,GETE5,Gerardia tenella (Pennell) Pennell,,Scrophulariaceae,North Carolina
AGPA6,,Agrimonia parviflora Aiton,harvestlice,Rosaceae,North Carolina
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,North Carolina
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,North Carolina
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,North Carolina
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,North Carolina
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,North Carolina
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,North Carolina
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,North Carolina
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,North Carolina
AGPO2,,Agarista populifolia (Lam.) W.S. Judd,Florida hobblebush,Ericaceae,North Carolina
AGPO2,ANPO5,Andromeda populifolia Lam.,,Ericaceae,North Carolina
AGPO2,LEAC4,Leucothoe acuminata (Aiton) G. Don,,Ericaceae,North Carolina
AGPO2,LEPO4,Leucothoe populifolia (Lam.) Dippel,,Ericaceae,North Carolina
AGPO2,LEWA3,Leucothoe walteri Melvin,,Ericaceae,North Carolina
AGPU,,Agrimonia pubescens Wallr.,soft agrimony,Rosaceae,North Carolina
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,,Rosaceae,North Carolina
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,,Rosaceae,North Carolina
AGPU5,,Agalinis purpurea (L.) Pennell,purple false foxglove,Scrophulariaceae,North Carolina
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri Pennell,,Scrophulariaceae,North Carolina
AGPU5,GEPU7,Gerardia purpurea L.,,Scrophulariaceae,North Carolina
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,,Scrophulariaceae,North Carolina
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) Pennell,,Scrophulariaceae,North Carolina
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,,Scrophulariaceae,North Carolina
AGRIM,,Agrimonia L.,agrimony,Rosaceae,North Carolina
AGRO3,,Agrimonia rostellata Wallr.,beaked agrimony,Rosaceae,North Carolina
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,North Carolina
AGROS2,,Agrostis L.,bentgrass,Poaceae,North Carolina
